시간대_매출금액,기준_년,기준_분기,시간대,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,총_상주인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액
1406277934.0,2021,3,4,1,2,3120219,51,11680.0,0,11680630.0,6,280080.0,162315.0,183875.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
715586130.0,2021,3,3,1,2,3120219,51,11680.0,0,11680630.0,6,200299.0,162315.0,183875.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
717410160.0,2021,3,2,1,2,3120219,51,11680.0,0,11680630.0,6,172795.0,162315.0,183875.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
746538548.0,2021,3,1,1,2,3120219,51,11680.0,0,11680630.0,6,209091.0,162315.0,183875.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
220904459.0,2021,3,0,1,2,3120219,51,11680.0,0,11680630.0,6,185394.0,162315.0,183875.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
102260337.0,2021,3,5,1,2,3120220,20,11680.0,0,11680600.0,4,55535.0,73632.6,73821.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
135533671.0,2021,3,4,1,2,3120220,20,11680.0,0,11680600.0,4,123985.0,73632.6,73821.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
88554633.0,2021,3,3,1,2,3120220,20,11680.0,0,11680600.0,4,95645.0,73632.6,73821.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
83225741.0,2021,3,2,1,2,3120220,20,11680.0,0,11680600.0,4,82944.0,73632.6,73821.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
96773729.0,2021,3,1,1,2,3120220,20,11680.0,0,11680600.0,4,92226.0,73632.6,73821.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
19954086.0,2021,3,0,1,2,3120220,20,11680.0,0,11680600.0,4,65469.0,73632.6,73821.0,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
143824992.0,2021,3,5,1,2,3120221,29,11680.0,0,11680580.0,9,35205.0,65288.8,42722.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
196113842.0,2021,3,4,1,2,3120221,29,11680.0,0,11680580.0,9,74727.0,65288.8,42722.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
126112647.0,2021,3,3,1,2,3120221,29,11680.0,0,11680580.0,9,77135.0,65288.8,42722.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
145318373.0,2021,3,2,1,2,3120221,29,11680.0,0,11680580.0,9,77227.0,65288.8,42722.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
206799741.0,2021,3,1,1,2,3120221,29,11680.0,0,11680580.0,9,93808.0,65288.8,42722.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
54124172.0,2021,3,0,1,2,3120221,29,11680.0,0,11680580.0,9,53784.0,65288.8,42722.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
398148467.0,2021,3,5,1,2,3120222,31,11680.0,0,11680610.0,5,52599.0,137112.0,66667.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
713819149.0,2021,3,4,1,2,3120222,31,11680.0,0,11680610.0,5,155737.0,137112.0,66667.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
499330303.0,2021,3,3,1,2,3120222,31,11680.0,0,11680610.0,5,175081.0,137112.0,66667.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
601956044.0,2021,3,2,1,2,3120222,31,11680.0,0,11680610.0,5,176669.0,137112.0,66667.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
824348045.0,2021,3,1,1,2,3120222,31,11680.0,0,11680610.0,5,191648.0,137112.0,66667.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
106267965.0,2021,3,0,1,2,3120222,31,11680.0,0,11680610.0,5,67162.0,137112.0,66667.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
12447662.0,2021,3,5,1,2,3120223,60,11680.0,0,11680610.0,5,19154.0,47299.4,25102.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
30719643.0,2021,3,4,1,2,3120223,60,11680.0,0,11680610.0,5,55384.0,47299.4,25102.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
28050401.0,2021,3,3,1,2,3120223,60,11680.0,0,11680610.0,5,62782.0,47299.4,25102.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
43419412.0,2021,3,2,1,2,3120223,60,11680.0,0,11680610.0,5,62505.0,47299.4,25102.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
48725296.0,2021,3,1,1,2,3120223,60,11680.0,0,11680610.0,5,65551.0,47299.4,25102.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2852251.0,2021,3,0,1,2,3120223,60,11680.0,0,11680610.0,5,21325.0,47299.4,25102.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
490754443.0,2021,3,5,1,2,3120224,38,11680.0,0,11680750.0,12,22905.0,37633.8,26383.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
899211005.0,2021,3,4,1,2,3120224,38,11680.0,0,11680750.0,12,45269.0,37633.8,26383.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
566262865.0,2021,3,3,1,2,3120224,38,11680.0,0,11680750.0,12,41221.0,37633.8,26383.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
600913579.0,2021,3,2,1,2,3120224,38,11680.0,0,11680750.0,12,42549.0,37633.8,26383.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
991639316.0,2021,3,1,1,2,3120224,38,11680.0,0,11680750.0,12,52566.0,37633.8,26383.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
222861327.0,2021,3,0,1,2,3120224,38,11680.0,0,11680750.0,12,36426.0,37633.8,26383.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
152525640.0,2021,3,5,2,3,3130310,2,11680.0,0,11680670.0,0,16534.0,27121.2,26313.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0
211466755.0,2021,3,4,2,3,3130310,2,11680.0,0,11680670.0,0,44595.0,27121.2,26313.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0
108948378.0,2021,3,3,2,3,3130310,2,11680.0,0,11680670.0,0,38377.0,27121.2,26313.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0
92992144.0,2021,3,2,2,3,3130310,2,11680.0,0,11680670.0,0,34210.0,27121.2,26313.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0
100502936.0,2021,3,1,2,3,3130310,2,11680.0,0,11680670.0,0,34963.0,27121.2,26313.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0
43559366.0,2021,3,0,2,3,3130310,2,11680.0,0,11680670.0,0,19555.0,27121.2,26313.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0
189537268.0,2021,3,5,3,1,3001496,1,11680.0,0,11680580.0,9,4774.0,13344.0,9067.0,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625
454381574.0,2021,3,4,3,1,3001496,1,11680.0,0,11680580.0,9,17399.0,13344.0,9067.0,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625
339559106.0,2021,3,3,3,1,3001496,1,11680.0,0,11680580.0,9,19919.0,13344.0,9067.0,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625
348038239.0,2021,3,2,3,1,3001496,1,11680.0,0,11680580.0,9,19257.0,13344.0,9067.0,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625
415405936.0,2021,3,1,3,1,3001496,1,11680.0,0,11680580.0,9,17169.0,13344.0,9067.0,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625
36532940.0,2021,3,0,3,1,3001496,1,11680.0,0,11680580.0,9,6336.0,13344.0,9067.0,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625
170787599.0,2021,4,5,0,0,3110949,58,11680.0,0,11680510.0,13,35276.0,53000.0,45404.0,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0
201745719.0,2021,4,4,0,0,3110949,58,11680.0,0,11680510.0,13,70279.0,53000.0,45404.0,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0
139313037.0,2021,4,3,0,0,3110949,58,11680.0,0,11680510.0,13,60795.0,53000.0,45404.0,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0
137685919.0,2021,4,2,0,0,3110949,58,11680.0,0,11680510.0,13,58121.0,53000.0,45404.0,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0
130495008.0,2021,4,1,0,0,3110949,58,11680.0,0,11680510.0,13,66960.0,53000.0,45404.0,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0
82512722.0,2021,4,0,0,0,3110949,58,11680.0,0,11680510.0,13,64378.0,53000.0,45404.0,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0
46781161.0,2021,4,5,0,0,3110952,14,11680.0,0,11680521.0,2,28798.0,33758.2,33109.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
63866187.0,2021,4,4,0,0,3110952,14,11680.0,0,11680521.0,2,32842.0,33758.2,33109.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
35027971.0,2021,4,3,0,0,3110952,14,11680.0,0,11680521.0,2,25707.0,33758.2,33109.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
28246048.0,2021,4,2,0,0,3110952,14,11680.0,0,11680521.0,2,26364.0,33758.2,33109.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
35910059.0,2021,4,1,0,0,3110952,14,11680.0,0,11680521.0,2,51857.0,33758.2,33109.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
40911051.0,2021,4,0,0,0,3110952,14,11680.0,0,11680521.0,2,69443.0,33758.2,33109.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
481016736.0,2021,4,5,0,0,3110955,16,11680.0,0,11680521.0,2,335564.0,417525.0,397234.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
543023794.0,2021,4,4,0,0,3110955,16,11680.0,0,11680521.0,2,438449.0,417525.0,397234.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
274101218.0,2021,4,3,0,0,3110955,16,11680.0,0,11680521.0,2,353404.0,417525.0,397234.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
207228487.0,2021,4,2,0,0,3110955,16,11680.0,0,11680521.0,2,362907.0,417525.0,397234.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
241066750.0,2021,4,1,0,0,3110955,16,11680.0,0,11680521.0,2,645717.0,417525.0,397234.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
375572984.0,2021,4,0,0,0,3110955,16,11680.0,0,11680521.0,2,746052.0,417525.0,397234.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
154748818.0,2021,4,5,0,0,3110957,42,11680.0,0,11680531.0,3,81531.0,138891.2,91552.5,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0
205993418.0,2021,4,4,0,0,3110957,42,11680.0,0,11680531.0,3,139808.0,138891.2,91552.5,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0
114608416.0,2021,4,3,0,0,3110957,42,11680.0,0,11680531.0,3,145664.0,138891.2,91552.5,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0
150530671.0,2021,4,2,0,0,3110957,42,11680.0,0,11680531.0,3,152137.0,138891.2,91552.5,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0
153753471.0,2021,4,1,0,0,3110957,42,11680.0,0,11680531.0,3,190165.0,138891.2,91552.5,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0
96316386.0,2021,4,0,0,0,3110957,42,11680.0,0,11680531.0,3,168255.0,138891.2,91552.5,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0
128921449.0,2021,4,5,0,0,3110961,44,11680.0,0,11680531.0,3,62086.0,99091.6,69604.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0
178048806.0,2021,4,4,0,0,3110961,44,11680.0,0,11680531.0,3,110219.0,99091.6,69604.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0
105117974.0,2021,4,3,0,0,3110961,44,11680.0,0,11680531.0,3,105984.0,99091.6,69604.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0
116624195.0,2021,4,2,0,0,3110961,44,11680.0,0,11680531.0,3,106143.0,99091.6,69604.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0
102914439.0,2021,4,1,0,0,3110961,44,11680.0,0,11680531.0,3,133766.0,99091.6,69604.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0
74733944.0,2021,4,0,0,0,3110961,44,11680.0,0,11680531.0,3,116465.0,99091.6,69604.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0
106678105.0,2021,4,5,0,0,3110965,45,11680.0,0,11680640.0,15,93048.0,132613.0,105646.5,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0
146481475.0,2021,4,4,0,0,3110965,45,11680.0,0,11680640.0,15,147968.0,132613.0,105646.5,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0
90441555.0,2021,4,3,0,0,3110965,45,11680.0,0,11680640.0,15,137749.0,132613.0,105646.5,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0
70371173.0,2021,4,2,0,0,3110965,45,11680.0,0,11680640.0,15,138501.0,132613.0,105646.5,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0
81848366.0,2021,4,1,0,0,3110965,45,11680.0,0,11680640.0,15,189218.0,132613.0,105646.5,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0
59150194.0,2021,4,0,0,0,3110965,45,11680.0,0,11680640.0,15,167876.0,132613.0,105646.5,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0
29110405.0,2021,4,5,0,0,3110967,48,11680.0,0,11680640.0,15,70747.0,104894.0,77758.0,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0
29194112.0,2021,4,4,0,0,3110967,48,11680.0,0,11680640.0,15,113129.0,104894.0,77758.0,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0
16430271.0,2021,4,3,0,0,3110967,48,11680.0,0,11680640.0,15,102417.0,104894.0,77758.0,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0
14663172.0,2021,4,2,0,0,3110967,48,11680.0,0,11680640.0,15,108274.0,104894.0,77758.0,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0
9988560.0,2021,4,1,0,0,3110967,48,11680.0,0,11680640.0,15,145647.0,104894.0,77758.0,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0
18830453.0,2021,4,0,0,0,3110967,48,11680.0,0,11680640.0,15,139770.0,104894.0,77758.0,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0
402143701.0,2021,4,5,0,0,3110971,36,11680.0,0,11680640.0,15,85697.0,118061.8,100340.0,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0
504590589.0,2021,4,4,0,0,3110971,36,11680.0,0,11680640.0,15,111419.0,118061.8,100340.0,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0
245104764.0,2021,4,3,0,0,3110971,36,11680.0,0,11680640.0,15,101650.0,118061.8,100340.0,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0
248545721.0,2021,4,2,0,0,3110971,36,11680.0,0,11680640.0,15,106256.0,118061.8,100340.0,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0
223590905.0,2021,4,1,0,0,3110971,36,11680.0,0,11680640.0,15,176722.0,118061.8,100340.0,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0
355232977.0,2021,4,0,0,0,3110971,36,11680.0,0,11680640.0,15,209244.0,118061.8,100340.0,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0
60824513.0,2021,4,5,0,0,3110972,5,11680.0,0,11680650.0,16,38403.0,51288.6,45084.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0
70040361.0,2021,4,4,0,0,3110972,5,11680.0,0,11680650.0,16,44400.0,51288.6,45084.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0
35119350.0,2021,4,3,0,0,3110972,5,11680.0,0,11680650.0,16,41944.0,51288.6,45084.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0
33923755.0,2021,4,2,0,0,3110972,5,11680.0,0,11680650.0,16,46611.0,51288.6,45084.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0
27169358.0,2021,4,1,0,0,3110972,5,11680.0,0,11680650.0,16,79727.0,51288.6,45084.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0
4972913.0,2021,4,0,0,0,3110972,5,11680.0,0,11680650.0,16,95525.0,51288.6,45084.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0
208640497.0,2021,4,5,0,0,3110975,27,11680.0,0,11680655.0,7,30153.0,42392.2,36275.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0
276219864.0,2021,4,4,0,0,3110975,27,11680.0,0,11680655.0,7,53933.0,42392.2,36275.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0
205384857.0,2021,4,3,0,0,3110975,27,11680.0,0,11680655.0,7,43360.0,42392.2,36275.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0
181415936.0,2021,4,2,0,0,3110975,27,11680.0,0,11680655.0,7,44108.0,42392.2,36275.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0
217584101.0,2021,4,1,0,0,3110975,27,11680.0,0,11680655.0,7,59348.0,42392.2,36275.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0
52769174.0,2021,4,0,0,0,3110975,27,11680.0,0,11680655.0,7,53609.0,42392.2,36275.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0
74449280.0,2021,4,5,0,0,3110976,43,11680.0,0,11680565.0,18,78931.0,98272.8,92148.0,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0
91243472.0,2021,4,4,0,0,3110976,43,11680.0,0,11680565.0,18,108227.0,98272.8,92148.0,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0
43546305.0,2021,4,3,0,0,3110976,43,11680.0,0,11680565.0,18,88217.0,98272.8,92148.0,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0
45064748.0,2021,4,2,0,0,3110976,43,11680.0,0,11680565.0,18,94032.0,98272.8,92148.0,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0
60815110.0,2021,4,1,0,0,3110976,43,11680.0,0,11680565.0,18,140491.0,98272.8,92148.0,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0
11894114.0,2021,4,0,0,0,3110976,43,11680.0,0,11680565.0,18,165767.0,98272.8,92148.0,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0
90050477.0,2021,4,5,0,0,3110977,13,11680.0,0,11680690.0,1,19106.0,23572.4,20131.0,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0
117506405.0,2021,4,4,0,0,3110977,13,11680.0,0,11680690.0,1,25280.0,23572.4,20131.0,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0
46852744.0,2021,4,3,0,0,3110977,13,11680.0,0,11680690.0,1,20496.0,23572.4,20131.0,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0
51278463.0,2021,4,2,0,0,3110977,13,11680.0,0,11680690.0,1,21907.0,23572.4,20131.0,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0
69409040.0,2021,4,1,0,0,3110977,13,11680.0,0,11680690.0,1,33193.0,23572.4,20131.0,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0
31252446.0,2021,4,0,0,0,3110977,13,11680.0,0,11680690.0,1,38141.0,23572.4,20131.0,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0
198480914.0,2021,4,5,0,0,3110981,12,11680.0,0,11680690.0,1,53228.0,59519.2,55014.0,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0
231446350.0,2021,4,4,0,0,3110981,12,11680.0,0,11680690.0,1,73110.0,59519.2,55014.0,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0
126845942.0,2021,4,3,0,0,3110981,12,11680.0,0,11680690.0,1,52751.0,59519.2,55014.0,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0
112903164.0,2021,4,2,0,0,3110981,12,11680.0,0,11680690.0,1,52280.0,59519.2,55014.0,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0
147004539.0,2021,4,1,0,0,3110981,12,11680.0,0,11680690.0,1,79549.0,59519.2,55014.0,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0
92532209.0,2021,4,0,0,0,3110981,12,11680.0,0,11680690.0,1,96707.0,59519.2,55014.0,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0
146907242.0,2021,4,5,0,0,3110984,55,11680.0,0,11680690.0,1,105068.0,132314.4,131296.5,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0
231555279.0,2021,4,4,0,0,3110984,55,11680.0,0,11680690.0,1,97054.0,132314.4,131296.5,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0
103639575.0,2021,4,3,0,0,3110984,55,11680.0,0,11680690.0,1,77001.0,132314.4,131296.5,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0
122251786.0,2021,4,2,0,0,3110984,55,11680.0,0,11680690.0,1,91598.0,132314.4,131296.5,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0
110249741.0,2021,4,1,0,0,3110984,55,11680.0,0,11680690.0,1,219549.0,132314.4,131296.5,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0
90849861.0,2021,4,0,0,0,3110984,55,11680.0,0,11680690.0,1,333899.0,132314.4,131296.5,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0
110212934.0,2021,4,5,0,0,3110989,18,11680.0,0,11680630.0,6,70443.0,107068.4,85161.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0
145466787.0,2021,4,4,0,0,3110989,18,11680.0,0,11680630.0,6,124318.0,107068.4,85161.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0
66849355.0,2021,4,3,0,0,3110989,18,11680.0,0,11680630.0,6,106350.0,107068.4,85161.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0
53512570.0,2021,4,2,0,0,3110989,18,11680.0,0,11680630.0,6,108340.0,107068.4,85161.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0
61370131.0,2021,4,1,0,0,3110989,18,11680.0,0,11680630.0,6,143408.0,107068.4,85161.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0
66706745.0,2021,4,0,0,0,3110989,18,11680.0,0,11680630.0,6,152808.0,107068.4,85161.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0
290209703.0,2021,4,5,0,0,3110992,22,11680.0,0,11680630.0,6,257709.0,271049.2,301762.0,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0
341057019.0,2021,4,4,0,0,3110992,22,11680.0,0,11680630.0,6,355879.0,271049.2,301762.0,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0
158445660.0,2021,4,3,0,0,3110992,22,11680.0,0,11680630.0,6,224218.0,271049.2,301762.0,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0
146641380.0,2021,4,2,0,0,3110992,22,11680.0,0,11680630.0,6,209998.0,271049.2,301762.0,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0
148792716.0,2021,4,1,0,0,3110992,22,11680.0,0,11680630.0,6,381853.0,271049.2,301762.0,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0
128673866.0,2021,4,0,0,0,3110992,22,11680.0,0,11680630.0,6,529113.0,271049.2,301762.0,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0
44747195.0,2021,4,5,0,0,3110994,8,11680.0,0,11680670.0,0,48717.0,64436.4,60065.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0
60601761.0,2021,4,4,0,0,3110994,8,11680.0,0,11680670.0,0,63042.0,64436.4,60065.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0
34696053.0,2021,4,3,0,0,3110994,8,11680.0,0,11680670.0,0,54725.0,64436.4,60065.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0
41965242.0,2021,4,2,0,0,3110994,8,11680.0,0,11680670.0,0,58499.0,64436.4,60065.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0
52545974.0,2021,4,1,0,0,3110994,8,11680.0,0,11680670.0,0,102883.0,64436.4,60065.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0
28012305.0,2021,4,0,0,0,3110994,8,11680.0,0,11680670.0,0,114448.0,64436.4,60065.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0
704207138.0,2021,4,5,0,0,3110997,17,11680.0,0,11680730.0,17,285292.0,313623.8,300710.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0
793118549.0,2021,4,4,0,0,3110997,17,11680.0,0,11680730.0,17,355716.0,313623.8,300710.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0
319739683.0,2021,4,3,0,0,3110997,17,11680.0,0,11680730.0,17,253034.0,313623.8,300710.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0
298002213.0,2021,4,2,0,0,3110997,17,11680.0,0,11680730.0,17,259207.0,313623.8,300710.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0
377084134.0,2021,4,1,0,0,3110997,17,11680.0,0,11680730.0,17,452945.0,313623.8,300710.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0
323822377.0,2021,4,0,0,0,3110997,17,11680.0,0,11680730.0,17,563343.0,313623.8,300710.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0
195198873.0,2021,4,5,0,0,3110999,50,11680.0,0,11680700.0,11,21728.0,21815.0,21353.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0
234727014.0,2021,4,4,0,0,3110999,50,11680.0,0,11680700.0,11,24489.0,21815.0,21353.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0
118142654.0,2021,4,3,0,0,3110999,50,11680.0,0,11680700.0,11,16367.0,21815.0,21353.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0
