기준_년,기준_분기,상권_구분_코드_명,상권_코드,상권_코드_명,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,시간대,시간대_매출금액,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,연령대_10_직장인구_비율,연령대_20_직장인구_비율,연령대_30_직장인구_비율,연령대_40_직장인구_비율,연령대_50_직장인구_비율,연령대_60_이상_직장_인구_비율,총_상주인구_수,연령대_10_상주인구_비율,연령대_20_상주인구_비율,연령대_30_상주인구_비율,연령대_40_상주인구_비율,연령대_50_상주인구_비율,연령대_60_이상_상주인구_비율,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,영역_면적
2021,2,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,00~06,324822923.0,244246.0,239428.0,165195.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,17.0,6.0,1.0,0.0,0.0,16.0,295195.0
2021,2,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,06~11,651372015.0,307687.0,239428.0,165195.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,17.0,6.0,1.0,0.0,0.0,16.0,295195.0
2021,2,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,11~14,696484881.0,271780.0,239428.0,165195.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,17.0,6.0,1.0,0.0,0.0,16.0,295195.0
2021,2,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,14~17,553018284.0,278568.0,239428.0,165195.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,17.0,6.0,1.0,0.0,0.0,16.0,295195.0
2021,2,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,17~21,877268522.0,286264.0,239428.0,165195.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,17.0,6.0,1.0,0.0,0.0,16.0,295195.0
2021,2,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,21~24,754538172.0,138986.0,239428.0,165195.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,17.0,6.0,1.0,0.0,0.0,16.0,295195.0
2021,2,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,00~06,369326697.0,381808.0,332485.0,231825.5,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,5.0,1.0,5.0,1.0,18.0,366287.0
2021,2,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,06~11,886411264.0,455652.0,332485.0,231825.5,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,5.0,1.0,5.0,1.0,18.0,366287.0
2021,2,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,11~14,695611651.0,355270.0,332485.0,231825.5,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,5.0,1.0,5.0,1.0,18.0,366287.0
2021,2,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,14~17,561537837.0,355189.0,332485.0,231825.5,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,5.0,1.0,5.0,1.0,18.0,366287.0
2021,2,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,17~21,855008332.0,370318.0,332485.0,231825.5,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,5.0,1.0,5.0,1.0,18.0,366287.0
2021,2,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,21~24,735595656.0,207840.0,332485.0,231825.5,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,5.0,1.0,5.0,1.0,18.0,366287.0
2021,2,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,00~06,494420825.0,403477.0,370134.4,246844.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,29.0,0.0,0.0,0.0,0.0,27.0,317600.0
2021,2,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,06~11,1097798929.0,512390.0,370134.4,246844.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,29.0,0.0,0.0,0.0,0.0,27.0,317600.0
2021,2,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,11~14,1008108742.0,401544.0,370134.4,246844.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,29.0,0.0,0.0,0.0,0.0,27.0,317600.0
2021,2,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,14~17,860764454.0,393282.0,370134.4,246844.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,29.0,0.0,0.0,0.0,0.0,27.0,317600.0
2021,2,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,17~21,1489148780.0,406609.0,370134.4,246844.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,29.0,0.0,0.0,0.0,0.0,27.0,317600.0
2021,2,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,21~24,1389280574.0,227057.0,370134.4,246844.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,29.0,0.0,0.0,0.0,0.0,27.0,317600.0
2021,2,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,00~06,77044596.0,98899.0,127333.4,84372.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,185023.0
2021,2,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,06~11,307469090.0,161816.0,127333.4,84372.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,185023.0
2021,2,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,11~14,310988605.0,159922.0,127333.4,84372.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,185023.0
2021,2,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,14~17,260592683.0,159642.0,127333.4,84372.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,185023.0
2021,2,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,17~21,317861929.0,160856.0,127333.4,84372.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,185023.0
2021,2,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,21~24,173747266.0,64280.0,127333.4,84372.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,10.0,10.0,1.0,0.0,0.0,10.0,185023.0
2021,2,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,00~06,288508846.0,340862.0,304802.2,218946.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,10.0,2.0,0.0,0.0,20.0,242446.0
2021,2,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,06~11,463776954.0,421421.0,304802.2,218946.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,10.0,2.0,0.0,0.0,20.0,242446.0
2021,2,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,11~14,439120803.0,333319.0,304802.2,218946.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,10.0,2.0,0.0,0.0,20.0,242446.0
2021,2,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,14~17,382610555.0,332310.0,304802.2,218946.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,10.0,2.0,0.0,0.0,20.0,242446.0
2021,2,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,17~21,634071155.0,344384.0,304802.2,218946.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,10.0,2.0,0.0,0.0,20.0,242446.0
2021,2,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,21~24,503655091.0,189607.0,304802.2,218946.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,10.0,2.0,0.0,0.0,20.0,242446.0
2021,2,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,00~06,30088606.0,96493.0,130090.4,106120.5,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,13.0,0.0,0.0,0.0,0.0,11.0,126830.0
2021,2,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,06~11,86277371.0,146398.0,130090.4,106120.5,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,13.0,0.0,0.0,0.0,0.0,11.0,126830.0
2021,2,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,11~14,94009296.0,162555.0,130090.4,106120.5,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,13.0,0.0,0.0,0.0,0.0,11.0,126830.0
2021,2,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,14~17,91718894.0,176287.0,130090.4,106120.5,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,13.0,0.0,0.0,0.0,0.0,11.0,126830.0
2021,2,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,17~21,101251557.0,202567.0,130090.4,106120.5,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,13.0,0.0,0.0,0.0,0.0,11.0,126830.0
2021,2,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,21~24,70170021.0,78390.0,130090.4,106120.5,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,13.0,0.0,0.0,0.0,0.0,11.0,126830.0
2021,2,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,00~06,133707906.0,142091.0,128916.2,88785.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2021,2,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,06~11,343473499.0,174059.0,128916.2,88785.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2021,2,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,11~14,314835204.0,141369.0,128916.2,88785.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2021,2,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,14~17,205132539.0,139844.0,128916.2,88785.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2021,2,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,17~21,320630497.0,144942.0,128916.2,88785.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2021,2,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,21~24,262301575.0,79847.0,128916.2,88785.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2021,2,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,00~06,1197813425.0,532372.0,724406.0,360294.0,58731.0,0.0015834908310772846,0.17185132212971002,0.3075888372409801,0.2706747714154365,0.1845703291277179,0.06373124925507824,6083.0,0.0859773138254151,0.24773960216998192,0.2959066250205491,0.14072003945421668,0.09912871938188395,0.1305277001479533,4337.0,172.0,3487230.0,7.0,3212597751.0,4.0,70.0,4.0,3.0,3.0,2.0,66.0,562807.0
2021,2,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,06~11,2743980658.0,920974.0,724406.0,360294.0,58731.0,0.0015834908310772846,0.17185132212971002,0.3075888372409801,0.2706747714154365,0.1845703291277179,0.06373124925507824,6083.0,0.0859773138254151,0.24773960216998192,0.2959066250205491,0.14072003945421668,0.09912871938188395,0.1305277001479533,4337.0,172.0,3487230.0,7.0,3212597751.0,4.0,70.0,4.0,3.0,3.0,2.0,66.0,562807.0
2021,2,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,11~14,2577310769.0,872556.0,724406.0,360294.0,58731.0,0.0015834908310772846,0.17185132212971002,0.3075888372409801,0.2706747714154365,0.1845703291277179,0.06373124925507824,6083.0,0.0859773138254151,0.24773960216998192,0.2959066250205491,0.14072003945421668,0.09912871938188395,0.1305277001479533,4337.0,172.0,3487230.0,7.0,3212597751.0,4.0,70.0,4.0,3.0,3.0,2.0,66.0,562807.0
2021,2,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,14~17,3009041650.0,875065.0,724406.0,360294.0,58731.0,0.0015834908310772846,0.17185132212971002,0.3075888372409801,0.2706747714154365,0.1845703291277179,0.06373124925507824,6083.0,0.0859773138254151,0.24773960216998192,0.2959066250205491,0.14072003945421668,0.09912871938188395,0.1305277001479533,4337.0,172.0,3487230.0,7.0,3212597751.0,4.0,70.0,4.0,3.0,3.0,2.0,66.0,562807.0
2021,2,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,17~21,3315718843.0,802549.0,724406.0,360294.0,58731.0,0.0015834908310772846,0.17185132212971002,0.3075888372409801,0.2706747714154365,0.1845703291277179,0.06373124925507824,6083.0,0.0859773138254151,0.24773960216998192,0.2959066250205491,0.14072003945421668,0.09912871938188395,0.1305277001479533,4337.0,172.0,3487230.0,7.0,3212597751.0,4.0,70.0,4.0,3.0,3.0,2.0,66.0,562807.0
2021,2,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,21~24,2793556963.0,339100.0,724406.0,360294.0,58731.0,0.0015834908310772846,0.17185132212971002,0.3075888372409801,0.2706747714154365,0.1845703291277179,0.06373124925507824,6083.0,0.0859773138254151,0.24773960216998192,0.2959066250205491,0.14072003945421668,0.09912871938188395,0.1305277001479533,4337.0,172.0,3487230.0,7.0,3212597751.0,4.0,70.0,4.0,3.0,3.0,2.0,66.0,562807.0
2021,2,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,00~06,330280506.0,559874.0,409165.4,298256.0,11531.0,0.0019946231896626485,0.23337091319052988,0.3060445754921516,0.25054201717110397,0.13546093140230683,0.07258693955424508,7376.0,0.06494034707158351,0.19116052060737526,0.2586767895878525,0.18370390455531455,0.13286334056399132,0.16865509761388287,5072.0,37.0,3332219.0,7.0,3913260246.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,291470.0
2021,2,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,06~11,491814923.0,569829.0,409165.4,298256.0,11531.0,0.0019946231896626485,0.23337091319052988,0.3060445754921516,0.25054201717110397,0.13546093140230683,0.07258693955424508,7376.0,0.06494034707158351,0.19116052060737526,0.2586767895878525,0.18370390455531455,0.13286334056399132,0.16865509761388287,5072.0,37.0,3332219.0,7.0,3913260246.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,291470.0
2021,2,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,11~14,471675438.0,408060.0,409165.4,298256.0,11531.0,0.0019946231896626485,0.23337091319052988,0.3060445754921516,0.25054201717110397,0.13546093140230683,0.07258693955424508,7376.0,0.06494034707158351,0.19116052060737526,0.2586767895878525,0.18370390455531455,0.13286334056399132,0.16865509761388287,5072.0,37.0,3332219.0,7.0,3913260246.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,291470.0
2021,2,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,14~17,388661841.0,401246.0,409165.4,298256.0,11531.0,0.0019946231896626485,0.23337091319052988,0.3060445754921516,0.25054201717110397,0.13546093140230683,0.07258693955424508,7376.0,0.06494034707158351,0.19116052060737526,0.2586767895878525,0.18370390455531455,0.13286334056399132,0.16865509761388287,5072.0,37.0,3332219.0,7.0,3913260246.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,291470.0
2021,2,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,17~21,695259330.0,431329.0,409165.4,298256.0,11531.0,0.0019946231896626485,0.23337091319052988,0.3060445754921516,0.25054201717110397,0.13546093140230683,0.07258693955424508,7376.0,0.06494034707158351,0.19116052060737526,0.2586767895878525,0.18370390455531455,0.13286334056399132,0.16865509761388287,5072.0,37.0,3332219.0,7.0,3913260246.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,291470.0
2021,2,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,21~24,661496110.0,272003.0,409165.4,298256.0,11531.0,0.0019946231896626485,0.23337091319052988,0.3060445754921516,0.25054201717110397,0.13546093140230683,0.07258693955424508,7376.0,0.06494034707158351,0.19116052060737526,0.2586767895878525,0.18370390455531455,0.13286334056399132,0.16865509761388287,5072.0,37.0,3332219.0,7.0,3913260246.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,291470.0
2021,2,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,00~06,428331966.0,115686.0,98126.6,73915.5,3427.0,0.0026262036766851473,0.2100962941348118,0.30901663262328566,0.19900787861103006,0.14823460752845055,0.1310183834257368,862.0,0.09280742459396751,0.1716937354988399,0.30162412993039445,0.22273781902552203,0.10556844547563805,0.10556844547563805,598.0,11.0,3030210.0,7.0,534208860.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,112742.0
