기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20221,D,발달상권,3120032,충무로역,CS300002,편의점,2568617603,388871,2053294019,515323584,395161102,407363859,403941910,442720171,404106977,296403906,218919678,159639516,507098903,398407393,363321401,690058358,450092032,1639444713,733370537,16629839,561487795,583817647,531011473,472741709,207126790,314316,74555,60786,62407,62462,67448,61213,41845,32710,20754,93601,70452,56875,92704,54485,249988,122351,4162,98012,97480,73989,68838,29859
20221,D,발달상권,3120021,시청역_8번,CS300002,편의점,589412178,110141,589412178,0,124018062,106528026,109604565,135248042,114013483,0,0,0,192566604,162233274,147578324,86844186,189790,373727390,117401748,738700,74576627,186198394,157328881,62755382,9531156,110141,0,22809,20807,20861,24156,21508,0,0,0,37348,32592,26020,14151,30,76609,27998,251,19791,40505,30336,11441,2282
20221,D,발달상권,3120014,종로5가역,CS300002,편의점,1229403942,189601,1010279193,219124749,200367467,198561681,204184238,205627901,201537906,131418828,87705921,67447500,295763682,203346582,184340450,303223452,175282276,802941029,354269486,7368516,210003947,342351448,301811788,208417840,87256976,159829,29772,31647,30620,31878,33787,31897,17241,12531,7933,56941,35788,27913,40782,20244,125261,59020,1800,38023,56027,45487,30258,12686
20221,D,발달상권,3120028,명동(명동거리),CS300002,편의점,2457027151,442739,1841040086,615987065,361230434,338732798,355241640,397970550,387864664,356437644,259549421,104077775,536731819,454133826,382142448,636879837,343061446,1479522120,853108086,10246562,638051838,720132816,531983665,307365283,124850047,338028,104711,66942,63173,65125,73232,69556,58259,46452,13196,119333,90218,72140,103334,44518,264129,167508,2277,126062,136166,92724,53621,20787
20221,D,발달상권,3120056,구의역,CS300002,편의점,2310296405,342339,1670603879,639692526,341441426,321328105,325439375,339448084,342946889,339895527,299796999,193204011,296980266,261116238,284604324,685582125,588809441,1480919633,817926715,25464220,647278310,761200056,394447712,323398749,147057301,250655,91684,50735,49776,49256,51233,49655,48489,43195,26202,53894,43967,46744,96770,74762,219402,122295,4655,104967,111835,55386,43559,21295
20221,A,골목상권,3110144,어린이대공원역 4번,CS300002,편의점,170770404,25520,118284972,52485432,23488127,21481060,21820250,26227740,25267795,28466084,24019348,21534401,13992974,15218638,21004173,46653810,52366408,112758904,58011500,938909,92513327,42700402,15452866,14160396,5004504,17802,7718,3583,3483,3359,3825,3552,4162,3556,2889,2544,2680,3373,7247,6787,16197,9323,203,14563,6505,1839,1843,567
20221,D,발달상권,3120063,청량리역(청량리),CS300002,편의점,2307969627,318410,1621725201,686244426,308416076,338886417,334099215,291644274,348679219,347486994,338757432,215942696,347400083,233700771,275420024,629402336,606103717,1541029707,747023877,12027153,642820213,644629709,479319451,330416943,178840116,227004,91406,44655,45605,45637,45060,46047,46769,44637,25417,57138,41545,43193,82691,68426,210093,107500,2781,95689,85092,58261,52977,22793
20221,A,골목상권,3110195,동대문구청,CS300002,편의점,471268027,62974,331955669,139312358,67110249,63590318,66958661,66579089,67717352,72846837,66465521,55534046,69337672,53384097,53716288,135447983,103847941,317039088,154228939,4155339,132274696,159561300,87668199,61965321,25643172,45429,17545,9123,8771,9318,9362,8855,8901,8644,6359,10483,8579,7783,17063,12707,41364,21610,281,19300,21147,9891,8280,4075
20221,D,발달상권,3120065,회기역,CS300002,편의점,1047760095,163429,726145683,321614412,145212180,144682108,142293429,143592343,150365623,173361879,148252533,118501132,100981992,84855868,118432561,310199493,314789049,644838534,402921561,13982048,471784598,270230947,113323362,122060885,56378255,114448,48981,22893,22754,22956,22815,23030,26513,22468,15287,19014,16730,20639,49168,42591,97678,65751,2937,78465,38957,16047,18333,8690
20221,A,골목상권,3110243,중랑노인종합복지관,CS300002,편의점,491263335,54336,350473170,140790165,62609972,77371115,75895753,63305445,71290885,73591515,67198650,58609991,61938872,48894564,61027356,145687546,115105006,347741376,143521959,1421440,56870775,129292661,164097256,88605673,50975530,38835,15501,7229,7794,7904,7848,8060,8245,7256,5845,7679,6218,7133,15651,11810,36883,17453,391,8698,14809,15707,11052,3679
20221,R,전통시장,3130106,중랑동부시장,CS300002,편의점,635643094,80422,432120067,203523027,91250319,81034864,84022442,85986672,89825770,105541865,97981162,81787833,65970137,68947114,81627449,181520769,155789792,414333603,221309491,5230003,158301888,167217674,129682962,111539676,63670891,54853,25569,11409,10496,10689,10967,11292,13243,12326,9260,10556,9748,9931,23538,17389,55042,25380,1383,24930,19886,15908,12990,5325
20221,A,골목상권,3110246,월드순복음교회,CS300002,편의점,645752531,83428,462066483,183686048,91449935,94632850,85109901,86071581,104802216,97235540,86450508,77998884,108832232,73779815,67037523,154088493,164015584,460602465,185150066,4484243,158466999,187119560,155900135,100536306,39245288,59038,24390,11931,12327,11388,11389,12003,12951,11439,9295,15278,10245,9723,20619,18268,59738,23690,870,23077,23821,18154,12784,4722
20221,A,골목상권,3110255,상봉역 4번,CS300002,편의점,1714151113,241994,1222805742,491345371,254213469,235352911,235271206,245176815,252791341,270614975,220730396,139919310,244075132,202354607,230476294,496575870,400749900,1147883588,566267525,10304340,396804252,545847565,328060796,283559514,149574646,174568,67426,35592,34584,33956,35056,35380,37103,30323,17795,40351,31587,33194,68400,50667,158870,83124,2402,64991,78349,40595,36014,19643
20221,D,발달상권,3120077,미아역,CS300002,편의점,810790416,136237,627755527,183034889,124803109,122927287,117552710,137025726,125446695,99059633,83975256,51184749,158443914,115189625,125703816,222467880,137800432,538046944,272743472,28583644,163991434,236633322,170413258,156933800,54234958,109345,26892,21161,21308,20486,24459,21931,15046,11846,6833,32193,21766,20721,37242,17482,88071,48166,11026,29451,36031,28132,24011,7586
20221,A,골목상권,3110326,장위동성당,CS300002,편의점,563039297,67797,396067389,166971908,74384007,87281760,80195078,78009980,76196564,90963475,76008433,62782142,60441662,56907670,65901295,185053718,131952810,310560341,252478956,5227931,83708804,158210375,161193287,101858919,52839981,47649,20148,9000,9463,9690,10216,9280,10739,9409,7028,8661,8357,8481,20370,14900,37722,30075,1657,12649,17173,17564,12986,5768
20221,R,전통시장,3130140,숭인시장,CS300002,편의점,410531145,62628,281050729,129480416,59420590,52300354,53669680,55084029,60576076,72745833,56734583,27803203,50531354,43222809,54600441,133827665,100545673,251994430,158536715,6468347,84413286,123512143,108342280,60562014,27233075,43451,19177,9461,8224,8371,8786,8609,10371,8806,3721,9411,7808,8847,19225,13616,38042,24586,1582,16066,18025,13954,8998,4003
20221,A,골목상권,3110728,두산초등학교,CS300002,편의점,363642888,48162,253323660,110319228,55378918,47587767,49323831,50557011,50476133,62687437,47631791,40701879,48129014,52665896,35300866,112769616,74075617,222713383,103543780,260624,99750906,122259724,60094665,25764595,18126649,33460,14702,7698,6226,6491,6403,6642,7735,6967,5333,6679,6378,5258,14578,9936,31534,14565,88,16944,15861,6956,4163,2087
20221,A,골목상권,3110827,NH농협은행 상도동지점,CS300002,편의점,367270271,52302,251718636,115551635,51193719,50395229,49902456,47942873,52284359,58351451,57200184,47364009,41986435,34372387,39913872,111025685,92607883,231502262,135768009,3834782,96957047,107601211,70745982,66973554,21157695,36286,16016,7485,7303,7330,7097,7071,7859,8157,6140,7316,5998,5972,15203,11673,33532,18770,1135,14587,15656,8943,8552,3429
20221,D,발달상권,3120172,교대입구교차로,CS300002,편의점,1778691069,235909,1384512204,394178865,279976053,264269264,267486825,290939397,281840665,204070191,190108674,126333635,312456280,298764550,236302133,478061359,326773112,1102490585,454698743,10267848,251211543,513803177,414359403,237406188,130141174,187067,48842,37084,36903,35947,40067,37066,25443,23399,13500,52560,45919,33717,55249,34964,151576,68125,2885,43271,76946,48366,31597,16638
20221,D,발달상권,3120143,당산역,CS300002,편의점,2241791657,369777,1675728070,566063587,326026955,322850472,332094407,333834888,360921348,317340230,248723357,135612200,337177351,285282590,262578881,656438710,564701925,1407596069,830757175,27650385,633167549,763940420,398306742,267207392,148080756,282914,86863,55462,54070,56385,59098,57899,47779,39084,18227,75522,56163,45385,100190,74290,228886,140554,7331,117134,119483,62468,43493,19530
20221,A,골목상권,3110656,까치산역 3번,CS300002,편의점,3507416212,425685,2376285452,1131130760,448972119,465570040,478517646,467281119,515944528,602839041,528291719,389742184,354062738,300268971,386998845,1096858179,979485295,2404348009,1103068203,28203767,892810143,1189042654,690650821,535675562,171033265,290565,135120,57263,56597,58917,58528,59260,69851,65269,45619,53912,41747,49526,130031,104850,290215,135470,2812,120298,147734,74662,58579,21600
20221,A,골목상권,3110763,영등포구청역 2번,CS300002,편의점,170810979,26331,134368844,36442135,28635004,27458643,25807453,25275988,27191756,19992295,16449840,8413132,36946475,30927275,23962085,44434377,26127635,113138809,50657423,705325,40087339,54037682,34460024,21372306,13133555,21017,5314,4446,4113,4256,4201,4001,2800,2514,1074,5998,5281,3914,6421,3643,16527,9072,185,6786,8555,5442,2667,1963
20221,A,골목상권,3110717,남구로역 2번,CS300002,편의점,1073012284,145961,831976070,241036214,173745916,158922738,164810726,165368108,169128582,118613814,122422400,116747048,262605097,98575914,98012589,315562539,181509097,735483148,332848639,8090992,197787416,313021007,251230008,235513546,62688819,116793,29168,23776,22237,23551,24804,22425,14871,14297,13378,48744,14683,13248,34379,21529,95362,50570,1538,35732,43500,31477,26228,7456
20221,A,골목상권,3110890,봉천역 1번(관악초등학교),CS300002,편의점,913987170,130244,640757871,273229299,132405930,125575308,121815297,135260101,125701235,145752251,127477048,117757789,106832457,94555027,98346458,258396851,238098588,624978980,289008190,4309449,317323827,343170389,99532314,99487936,50163255,91363,38881,18474,18508,18071,19094,17216,19776,19105,15909,16696,15280,15207,35685,31467,86860,43384,1149,48732,48573,13175,12446,6169
20221,A,골목상권,3110549,새터산,CS300002,편의점,342821618,49789,240909301,101912317,47853286,54252460,44456410,46793880,47553265,54438232,47474085,41209492,44556929,41417141,39789475,91433997,84414584,179137437,156419874,7611542,99319722,93089412,64084078,49109862,22342694,36062,13727,7114,7431,6948,7321,7248,7424,6303,4534,7350,7255,6751,13452,10447,26119,22170,2375,12596,14001,8111,7300,3905
20221,A,골목상권,3110477,은평세무서,CS300002,편의점,276950409,37030,195444588,81505821,38735468,42046575,40139621,37402068,37120856,43435551,38070270,24096381,39452107,33864898,37070360,81198304,61268359,186043093,88741306,2243349,49490931,75347114,73509152,51502841,22691012,26795,10235,5317,5442,5407,5557,5072,5314,4921,3574,6404,5078,5181,10026,6767,24850,12066,465,7966,9532,9294,6789,2871
20221,A,골목상권,3110495,북가좌2동주민센터,CS300002,편의점,612585006,90113,420434928,192150078,83017757,86538319,87005863,79268538,84604451,97080239,95069839,38183711,87821224,82444634,90408152,182331652,131395633,398304936,206115434,9380228,113888754,161196242,156802191,109502103,53650853,62748,27365,12490,12491,12917,12522,12328,13673,13692,5809,14284,12183,13811,26740,17286,59168,30132,2324,19399,22974,21224,14698,8680
20221,A,골목상권,3110597,신월1동주민센터,CS300002,편의점,223289586,27632,156253295,67036291,28562716,35437947,28754170,32348884,31149578,38424865,28611426,20804548,31484956,29815803,30721133,57252881,53210265,157504136,65785450,355011,30314764,73305341,50128364,50621399,18564707,19240,8392,3672,4035,3719,3939,3875,4577,3815,2668,4860,3555,3838,6308,6403,19602,8030,70,3857,9404,5628,6167,2506
20221,R,전통시장,3130179,"이화여대 3,5,7길 상점가",CS300002,편의점,177685073,30147,126431808,51253265,25117040,23441971,27111726,24864366,25896705,26334073,24919192,16867670,21657834,21445210,20347549,53023922,44342888,83759361,93925712,1324270,92285956,41644079,11928651,18002458,12499659,22074,8073,4413,4426,4433,4570,4232,4179,3894,2586,4342,4160,3876,8683,6500,13723,16424,261,16624,6265,2015,3031,1951
20221,A,골목상권,3110625,신정2동주민센터,CS300002,편의점,119914919,21834,79630104,40284815,15496503,14701344,16077844,15263720,18090693,22141107,18143708,9139868,14172314,15665469,18022473,37590996,25323799,78394553,41520366,6224804,18044494,23412264,32626396,27561013,12045948,15170,6664,2918,2958,3030,3159,3105,3452,3212,1580,2848,3082,3470,6035,4819,13527,8307,1952,4184,4118,5541,4355,1684
20221,D,발달상권,3120116,송정역,CS300002,편의점,424349819,60010,306198523,118151296,60375065,62162475,60845793,59943675,62871515,61770858,56380438,45625712,51210412,49023080,50883591,134417727,93189297,313505805,110844014,4914160,78284957,171573766,75338952,69883881,24354103,43532,16478,8949,8730,8784,8775,8294,8425,8053,5584,9134,8621,7561,17079,12031,43046,16964,901,12717,24590,9254,9278,3270
20221,A,골목상권,3110472,연신내역 4번,CS300002,편의점,1189361611,161709,821054326,368307285,171858810,165601483,151971917,165373872,166248244,201017130,167290155,130775668,125447471,121494003,140023110,345325552,326295807,748407022,440954589,12219269,347681631,312732721,242628369,192862677,81236944,113327,48382,23701,22323,21267,22900,23136,25419,22963,17495,20096,18137,20233,45018,40730,103349,58360,2345,53312,41905,28261,24234,11652
20221,A,골목상권,3110594,신월중학교,CS300002,편의점,109681433,15316,76014558,33666875,12475538,15811796,16786262,16141487,14799475,18548639,15118236,8159297,21349491,13623229,11609828,32721218,22218370,82020676,27660757,3893871,28837014,28256641,22078131,19318977,7296799,10892,4424,2038,2151,2303,2234,2166,2295,2129,1139,3453,1941,1900,3813,3070,10889,4427,788,3856,3855,3294,2472,1051
20221,A,골목상권,3111027,문정초등학교,CS300002,편의점,651608230,85020,468697538,182910692,96918480,90723619,95067330,93049558,92938551,98163860,84746832,77243673,95560942,73911949,81777280,175098553,148015833,435892284,215715946,4024106,118935720,249117521,129855434,106349280,43326169,61252,23768,12641,12239,12283,12038,12051,12501,11267,8619,14072,11269,11488,21655,17917,55352,29668,963,18963,32661,14922,11941,5570
20221,A,골목상권,3111066,암사동성당(효정하나플러스아파트),CS300002,편의점,154997467,16487,107506727,47490740,18818547,21703911,21280298,20462134,25241837,22479670,25011070,15366718,14779887,14626921,20357813,51454140,38411988,92590038,62407429,997662,23869403,59051612,32353316,23946695,14778779,11378,5109,2140,2461,2425,2128,2224,2393,2716,1846,1882,1760,1991,5119,3889,10173,6314,216,3186,5993,3346,2057,1689
20221,R,전통시장,3130320,암사종합시장,CS300002,편의점,237325673,35059,170470045,66855628,36584480,31303614,33854470,33994560,34732921,35188401,31667227,20057227,29251167,27743734,30733276,72759458,56780811,157641113,79684560,1537833,49601175,64903448,49246718,39101583,32934916,25153,9906,5351,4715,4993,5200,4894,5128,4778,3242,4688,4086,4742,10578,7723,24092,10967,349,9091,9272,6618,5583,4146
20221,D,발달상권,3120225,잠실새내역(신천),CS300002,편의점,6615397264,957595,4736042078,1879355186,939226811,926049565,922407274,960868050,987490378,1029922060,849433126,569670752,792365752,841433705,925229047,1920169835,1566528173,4282533497,2168444241,103392853,1597136658,1789509450,1574227282,1004008056,382703442,699620,257975,137848,135348,139579,145183,141662,140305,117670,71154,142230,139537,145530,267693,191451,607772,337681,25944,258256,266027,206274,137322,51631
20221,A,골목상권,3111051,천호역 6번,CS300002,편의점,341102801,46283,232720687,108382114,47950265,46188119,48020311,41242160,49319832,56883751,51498363,37763310,34069305,30524580,37114570,109634488,91996548,249323906,91778895,504508,76574866,114429622,76254045,46881559,26458201,31936,14347,6396,6444,6539,6076,6481,7426,6921,3919,6139,4849,5552,14574,11250,32893,13390,134,12204,15510,8555,6378,3502
20221,A,골목상권,3111006,석촌고분역 1번,CS300002,편의점,1770650761,225762,1247724079,522926682,252089722,238237316,248853114,250915228,257628699,277061079,245865603,199071435,213833534,187205565,199267723,493737557,477534947,1158481166,609649051,9100736,400501325,629061184,429000051,221454380,79012542,160880,64882,32716,31582,32271,32183,32128,33690,31192,23719,32719,26829,26611,60069,55815,146044,79537,2313,57847,80808,49534,24053,11027
20221,A,골목상권,3110967,역삼역 8번,CS300002,편의점,152968591,19203,109788599,43179992,21597558,21766050,23740216,22022649,20662126,25825631,17354361,20426975,14648437,16139188,22669928,40796938,38287125,92420980,57348627,425913,36540198,58252232,32958652,16084424,5508187,14367,4836,2855,2977,2678,2979,2878,2707,2129,2022,2291,2800,3264,4930,3896,11521,7434,70,5196,7775,3300,1938,675
20221,A,골목상권,3111031,장지동주민센터(한림연예예술고교),CS300002,편의점,276982521,35058,202455029,74527492,43125037,38741595,42829079,40060840,37698478,40616079,33911413,28172448,36795025,33080480,31848358,81518332,65567878,188261639,87897804,2268157,43287190,80619408,80398563,48873774,20712352,25733,9325,5572,4707,5337,5110,5007,4933,4392,3338,5193,4854,4696,9783,7194,23932,11037,461,6578,9585,8933,6232,3180
20221,A,골목상권,3111089,상일여고(상일초등학교),CS300002,편의점,755076986,98436,557110904,197966082,115405160,108322959,104791919,117636425,110954441,103493922,94472160,59089156,123988949,93053689,100505336,217646140,160793716,540929363,214147623,11104747,121720346,194501364,184599826,149449456,93701247,73053,25383,14523,14421,14291,15289,14529,13506,11877,7497,18586,13749,13425,26994,18185,69909,28527,3176,18965,27780,21880,16869,9766
20221,D,발달상권,3120033,을지로4가역,CS300002,편의점,1137444789,144310,782232081,355212708,156389540,154251597,133452855,147049756,191088333,239854096,115358612,78106342,179832063,176132447,160785758,338477228,204110951,651852303,485592486,6956464,314001429,318990350,239210989,175935784,82349773,109491,34819,22100,21594,20070,22080,23647,22190,12629,6889,32809,32303,20269,34686,17354,88182,56128,1049,35269,39533,30868,25160,12431
20221,D,발달상권,3120015,종로6가,CS300002,편의점,403070433,61113,323836148,79234285,61381637,58632876,65333899,67567992,70919744,47347245,31887040,42011237,102420563,48211316,55469107,94050532,60907678,306039566,97030867,1674920,77423321,138335699,73702864,76103137,35830492,49737,11376,9947,9213,9800,10758,10019,6692,4684,5466,17059,8796,9368,13320,7104,44408,16705,610,12862,19381,11115,11317,5828
20221,D,발달상권,3120046,이태원(이태원역),CS300002,편의점,4195144281,578023,2652905757,1542238524,521303471,516202518,502235844,517338613,595825311,904696170,637542354,580286710,396871075,400750376,512192442,1155994111,1149049567,2662156164,1344837627,25184895,1346885337,1437440600,583520565,404474341,209488047,369439,208584,70514,71206,71728,72213,83778,121531,87053,62469,67202,67408,84027,165892,131025,380472,183346,4900,204046,204278,72463,51561,26571
20221,A,골목상권,3110068,남영역 1번,CS300002,편의점,1023597656,161002,748511583,275086073,150605009,141947338,144712714,147803813,163442709,138541032,136545041,67826492,158786104,149002182,122043845,269825109,256113924,697445468,319586905,42465694,257165564,363091918,187020782,118677872,48610545,122398,38604,24187,24779,23437,25793,24202,19797,18807,8323,35732,29143,21343,36789,29672,106603,53762,13800,43559,50564,24758,20277,7407
20221,A,골목상권,3110180,광진정보도서관,CS300002,편의점,886369505,122669,659225121,227144384,146144430,118500748,126638007,128296778,139645158,121177685,105966699,52052937,155720588,156276187,139716339,214498906,168104548,605719450,234709315,4525743,119601706,215637922,175201975,211646159,113815263,92987,29682,19946,17200,17703,19309,18829,15370,14312,5897,24156,25280,21331,27771,18234,82381,36133,1353,21226,30003,23660,27816,14458
20221,A,골목상권,3110136,경수초등학교,CS300002,편의점,135766798,25351,132496372,3270426,27450057,24497791,23260687,31386624,25901213,3270426,0,181582,33879456,36909289,22892985,28144294,13759192,88830214,40243344,11740,27033479,43687531,38471326,13526913,6342570,24725,626,5354,4493,4446,5626,4806,626,0,16,7123,7183,4313,4853,1863,16158,8701,8,5775,9070,6435,2531,1039
20221,D,발달상권,3120066,장한평역(장한평),CS300002,편의점,2979011346,420813,2256988011,722023335,450502707,412096591,437137740,500648024,456602949,374784512,347238823,210435526,558774468,471534114,405542779,785412276,547312183,2006900290,907197319,10675312,556992753,828864482,717402427,544451410,255711226,322677,98136,63800,60601,63657,69879,64740,50295,47841,24763,90876,77594,59500,102684,65396,285228,129926,1665,91746,114716,92864,76214,37951
20221,A,골목상권,3110112,행당역 2번,CS300002,편의점,298965924,41676,202085360,96880564,40577135,35117361,42171202,39956102,44263560,46738247,50142317,34737477,30102675,29431768,32627012,92561109,79505883,192467866,106498058,6516557,76745395,72444767,60086263,60158794,23014148,28058,13618,5720,5120,5766,5565,5887,6565,7053,4799,4721,4577,5165,11940,10474,26250,15426,1475,11761,9625,7781,8529,2505
20221,A,골목상권,3110210,서울시립대,CS300002,편의점,1053484266,168098,768765563,284718703,154520001,149762601,159807143,151775278,152900540,151847916,132870787,104320009,169788318,145582840,136976368,274256038,222560693,698153957,344244413,24889719,306775363,263090889,190604580,179727020,77310797,124714,43384,24364,24743,26286,26167,23154,22789,20595,14222,33835,25034,22533,41749,30725,106383,61045,4749,59735,40448,25163,26833,10500
20221,A,골목상권,3110147,능동우편취급국,CS300002,편의점,1182782194,168367,839675442,343106752,173749125,162396835,171454782,165226025,166848675,176880043,166226709,141819745,133061981,134688112,146792413,313816499,312603444,819576838,357295790,11985624,374434336,366057000,205103051,134097872,85194745,121076,47291,24628,24120,24652,24228,23448,24183,23108,18909,23254,20055,21266,45141,39742,115043,53248,2146,59163,49309,27134,18857,11682
20221,A,골목상권,3110232,동대부고,CS300002,편의점,254605558,39433,187126186,67479372,37345971,37916843,33910299,37663431,40289642,39777682,27701690,18401673,43969075,34227861,42232826,66837820,48936303,176983649,75200086,3439506,33878917,73673671,76715683,46956439,17519520,29382,10051,5907,5829,5556,5881,6209,5706,4345,2833,7593,6222,7060,9537,6188,26832,12357,1019,6414,10342,11395,7402,2617
20221,A,골목상권,3110261,사가정역 4번,CS300002,편의점,706525869,97859,507517603,199008266,107173403,92670676,103511363,102303117,101859044,103420189,95588077,79707989,98122820,66891985,81029900,218211802,162561373,508573307,197952562,6165725,161298398,217432088,140870771,121198169,59560718,70672,27187,14176,13843,14317,14478,13858,13720,13467,10299,16197,10190,12505,28604,20064,70459,27400,1688,26683,30491,16366,14428,8203
20221,A,골목상권,3110241,먹골역 5번,CS300002,편의점,296936560,45078,211285707,85650853,45994834,40298899,42198783,40138785,42654406,42476681,43174172,22983279,45823734,35592570,36495415,81080565,74960997,190602277,106334283,3599314,90244292,83644869,55133983,42744587,21569515,32345,12733,6833,6479,6480,6236,6317,6269,6464,3490,7949,5477,5768,12231,10163,28530,16548,849,15651,13172,7516,5234,2656
20221,A,골목상권,3110318,KT월곡지사,CS300002,편의점,246907787,34105,180530498,66377289,39992423,38554212,34878880,33425533,33679450,34018651,32358638,21828056,38158347,37573864,29781928,62947143,56618449,176332453,70575334,2416441,36841791,77576794,67838163,49236188,12998410,25373,8732,5503,4812,5017,5074,4967,4395,4337,2669,6656,5948,4346,8044,6442,23548,10557,586,6349,10574,7528,6826,2242
20221,R,전통시장,3130117,정릉시장,CS300002,편의점,215099074,28148,151629989,63469085,29210611,32581139,32762649,30263536,26812054,33489880,29979205,17003419,31145785,23747035,31535007,66482300,45185528,147978196,67120878,2578040,49291288,46888135,41282573,41210118,33848920,19667,8481,3879,4118,3968,3821,3881,4542,3939,2078,4166,3072,4187,8854,5791,19556,8592,808,7048,6033,5626,4900,3733
20221,A,골목상권,3110364,미아역 8번,CS300002,편의점,875194633,114775,620846465,254348168,135446233,121227053,122926203,123329394,117917582,136113565,118234603,95032149,132586327,87679807,114592796,259390312,185913242,547154488,328040145,8754542,201984363,290347425,189043258,108125291,76939754,83630,31145,17141,17000,16354,17011,16124,17009,14136,10089,20719,13263,15186,32338,23180,72205,42570,1632,30668,38667,20337,15042,8429
20221,A,골목상권,3110299,정릉역 1번,CS300002,편의점,747861479,96769,545794019,202067460,105616334,108265426,110127686,107980119,113804454,110706210,91361250,67138458,101130798,86583542,122341447,223560133,147107101,523221364,224640115,18212394,173806180,119816205,192014447,167825898,76186355,69894,26875,13713,13594,14146,14325,14116,14221,12654,8923,14594,11146,15534,27965,18607,68052,28717,4183,25590,15741,24425,18296,8534
20221,D,발달상권,3120078,미아사거리역,CS300002,편의점,1167444393,148083,764262461,403181932,150715364,144814471,159531965,154047557,155153104,226670892,176511040,148233138,106867842,91305377,124406575,354520924,342110537,831274333,336170060,10561823,301466960,350851000,279650941,147233198,77680471,98541,49542,18520,18981,19885,20531,20624,27254,22288,17616,15450,14685,17673,46016,36643,105056,43027,1886,42829,45583,30355,17807,9623
20221,A,골목상권,3110370,도봉세무서,CS300002,편의점,368684182,46261,264804393,103879789,52337106,52671666,54139326,53898802,51757493,47246774,56633015,46751409,46727392,42803288,53032184,101110746,78259163,259573841,109110341,2167857,54070134,79945965,84124982,99345390,49029854,33751,12510,6560,6764,6862,7169,6396,6130,6380,4663,6847,5549,6657,13011,9534,31228,15033,598,8685,11443,9929,10715,4891
20221,A,골목상권,3110315,종암아이파크2차,CS300002,편의점,969167797,126293,689251830,279915967,140452305,135823499,145680504,137234258,130061264,144748977,135166990,94097376,130571296,106484324,138012611,298716772,201285418,670449369,298718428,6080424,149762535,222820021,266827280,229375566,94301971,90329,35964,18134,18237,18767,17848,17343,18729,17235,12007,19363,16614,18039,35489,24781,84529,41764,1190,25609,31301,32058,25014,11121
20221,A,골목상권,3110405,방학역 1번,CS300002,편의점,1218944362,161977,862548987,356395375,178961145,169774722,167699641,173211048,172902431,181061971,175333404,123270963,171572961,137484626,147293326,379229334,260093152,838065136,380879226,11071742,186339667,260879976,293332877,275642985,191677115,115496,46481,23730,23378,23100,22773,22515,24089,22392,15905,26899,19826,20992,46334,32021,111878,50099,2379,29775,34375,34359,37156,23933
20221,A,골목상권,3110390,방학초등학교,CS300002,편의점,267520509,41296,185846760,81673749,39966708,32155068,42547512,35096920,36080552,42468069,39205680,16805524,24944778,42493632,49719653,86987960,46568962,178665001,88855508,2037637,53326347,67672025,52113761,33698156,58672583,29457,11839,6684,5585,6490,5467,5231,5624,6215,2518,4405,7236,8220,12388,6529,28514,12782,965,10455,10175,7517,5748,6436
20221,A,골목상권,3110415,수락산역 4번,CS300002,편의점,1067695436,153804,768549388,299146048,154750511,154809650,152292907,149118378,157577942,159009020,140137028,76877535,141443484,146638620,163327159,312207529,227201109,725787825,341907611,21896278,205906709,252642780,230107244,207700412,149442013,111313,42491,22365,22179,22312,22458,21999,22004,20487,10416,22965,20970,24188,44665,30600,103318,50486,5993,37877,33767,30227,26812,19128
20221,A,골목상권,3110732,가산초등학교(세일중학교),CS300002,편의점,797276961,108752,587223121,210053840,117041012,113252004,119711927,115928022,121290156,113209529,96844311,75716505,128892795,82011189,101493543,228491097,180671832,521399156,265572637,4111495,252976510,267217276,145892737,93425565,23348209,81244,27508,17059,15810,16527,16224,15624,14323,13185,9568,21874,13027,13432,29436,21415,72241,35736,963,38022,35170,18175,12330,3317
20221,D,발달상권,3120175,남부터미널역,CS300002,편의점,1787986136,302498,1371290828,416695308,273533312,272495585,275316398,276397792,273547741,221019550,195675758,98042143,366120665,294911056,230980030,459092620,338839622,1137719129,580534828,15412735,426817590,522121316,353611200,282555683,117735435,228854,73644,47024,43216,44773,46614,47227,38866,34778,13420,77627,46200,43041,76555,45655,186515,114258,4565,86339,89565,53263,45224,21820
