기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20233,U,관광특구,3001496,강남 마이스 관광특구,116820,56546,60274,9741,24430,31606,26251,14528,10264,6838,22047,28119,28982,24541,6292,16713,17686,18378,18560,18293,14662,12527
20233,U,관광특구,3001495,잠실 관광특구,4005509,1937145,2068365,413439,892838,976029,681749,492787,548668,693066,743362,605483,633309,864839,465448,566137,566857,573760,570159,579731,595722,553142
20233,U,관광특구,3001494,종로?청계 관광특구,8353018,4439304,3913714,321655,1531086,1634594,1585568,1450905,1829208,854360,1660233,1757007,1773540,1659889,647989,1344871,1344464,1353279,1316337,1316317,962386,715364
20233,U,관광특구,3001493,동대문패션타운 관광특구,3189182,1510236,1678946,173200,566457,759480,620976,494222,574846,634526,639066,487752,480423,562444,384970,505715,509594,510428,496596,464684,354613,347552
20233,U,관광특구,3001492,명동 남대문 북창동 다동 무교동 관광특구,6822274,3317776,3504498,284079,1188425,1689576,1559905,1101604,998682,384452,1450341,1683283,1665421,1296312,342464,1117683,1129837,1153089,1116744,1090865,678392,535663
20233,U,관광특구,3001491,이태원 관광특구,2131046,1074138,1056906,130989,539009,521664,361889,262902,314593,433157,365611,294911,319401,437889,280078,279498,276934,282199,286747,313509,360054,332104
20233,R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",55947,26387,29560,2188,8324,13564,12098,9337,10438,12668,11246,8344,7670,8731,7290,9316,9412,9286,8966,7982,5263,5723
20233,R,전통시장,3130326,고덕 골목형상점가,122285,56300,65986,27798,11032,17935,23472,15257,26792,26378,28411,15723,14881,21252,15640,17352,17226,17450,17455,17322,17549,17931
20233,R,전통시장,3130325,명일전통시장,296879,131922,164958,52310,32278,39651,48225,42770,81646,60875,58160,39694,40291,60434,37425,42147,41740,42217,41376,41801,43146,44453
20233,R,전통시장,3130324,길동복조리시장,551179,247698,303482,82454,59767,80524,86513,84691,157232,155862,110710,63211,61642,87518,72237,77740,78244,78075,78322,77903,80165,80730
20233,R,전통시장,3130323,둔촌역전통시장,296958,143760,153199,39919,38405,37172,45567,52178,83717,83457,60550,32765,33351,48399,38436,42822,42317,42419,41857,42154,42526,42864
20233,R,전통시장,3130322,고분다리전통시장,164059,81308,82750,19249,20185,23765,22770,30187,47903,47086,32705,17536,17720,26808,22202,23079,22989,22870,23090,22877,23958,25196
20233,R,전통시장,3130321,장신구 특화거리 상점가,222224,103838,118386,39166,25735,31898,38325,35801,51299,47153,47299,32080,31080,39479,25132,33007,32243,32434,31743,31444,29866,31486
20233,R,전통시장,3130320,암사종합시장,188591,89363,99229,18095,24145,31498,32606,33360,48886,36962,36047,25838,27850,39243,22651,27114,26567,26747,26733,26372,28124,26934
20233,R,전통시장,3130319,성내전통시장,642924,311713,331210,109013,71445,98542,102144,98351,163430,179145,126404,69231,73285,109981,84877,89138,87703,87739,88086,87613,98223,104421
20233,R,전통시장,3130318,로데오거리상점가,460549,218548,242002,35002,99370,90372,70074,69709,96025,70319,78341,69820,79611,106353,56105,61951,61683,62839,61805,66562,74539,71171
20233,R,전통시장,3130317,마천중앙시장,678037,320409,357629,95091,68133,88061,90263,116282,220208,180696,135259,79353,80419,116190,86121,94794,93766,94337,95019,93773,100774,105574
20233,R,전통시장,3130316,마천시장,80278,38464,41814,11139,8471,10190,10932,13852,25693,22233,15769,9195,9096,13421,10564,11303,11232,11220,11419,11212,11859,12033
20233,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),644704,312988,331717,100397,102181,124063,104854,91782,121428,148394,134034,88956,88418,109712,75191,96988,96350,96143,95297,94050,83409,82467
20233,R,전통시장,3130314,풍납시장,1391469,638670,752800,177824,154762,216269,217846,226616,398152,368654,278598,156165,158453,241709,187891,194886,193811,193442,194434,193511,208388,213000
20233,R,전통시장,3130313,방이시장,962260,444756,517505,131052,135382,192720,160932,139962,202212,283522,198718,103533,100639,146023,129824,138791,137712,137276,136152,134986,136664,140681
20233,R,전통시장,3130312,석촌시장,291509,140133,151376,46267,34939,56808,53279,44008,56211,58663,54663,39832,41341,59655,37356,41620,41355,41447,41026,41594,42408,42060
20233,R,전통시장,3130311,새마을시장,926957,435096,491861,151893,156366,167269,163764,122978,164686,218751,172249,109328,119825,183140,123663,128930,129662,130792,129716,131525,141973,134359
20233,R,전통시장,3130310,강남개포시장,191588,86434,105154,45146,21919,20734,31805,28647,43337,20170,37136,35921,39057,43849,15455,27527,27459,28257,27178,27928,26823,26416
20233,R,전통시장,3130309,은마종합상점가,3291,1442,1848,267,58,43,957,900,1068,445,606,491,571,741,437,523,493,511,504,464,454,341
20233,R,전통시장,3130308,청담삼익시장,22864,11722,11142,1677,3275,5209,4909,3860,3931,4397,5470,3682,3526,3445,2342,3523,3590,3612,3510,3530,2791,2306
20233,R,전통시장,3130307,도곡시장,93460,42061,51399,33664,7725,7595,20400,12756,11322,11436,16748,13438,16793,22692,12353,12709,12777,12892,12583,12630,14924,14945
20233,R,전통시장,3130306,강남언주로,275849,140138,135711,11685,54144,81415,60740,35183,32683,67008,60708,41236,37659,39519,29719,43200,43183,43357,42691,40577,31651,31190
20233,R,전통시장,3130305,논현종합시장,29378,14984,14393,2152,5554,8141,5918,3681,3931,5014,6479,4894,4867,5167,2958,4543,4528,4580,4438,4312,3511,3468
20233,R,전통시장,3130304,신사상가,18717,8467,10250,5158,1408,1542,3363,2914,4333,6538,3685,1884,1752,2286,2571,2741,2795,2810,2776,2738,2503,2353
20233,R,전통시장,3130303,영동전통시장,416455,208134,208323,24561,97571,105871,80701,51230,56526,69749,77419,62115,63811,91357,52005,62375,62627,63843,62779,64379,54346,46108
20233,R,전통시장,3130302,강남시장(강남구 강남시장),53531,25581,27950,3907,13999,13309,10127,6605,5583,7146,9602,9407,9783,11897,5697,7967,8030,8165,7961,8256,7279,5872
20233,R,전통시장,3130301,양재시장,61908,30161,31748,6597,9855,14304,11455,7880,11816,12382,12610,9411,9355,11443,6708,9578,9623,9666,9422,9372,7345,6900
20233,R,전통시장,3130296,남부종합시장,29104,13622,15482,5271,3397,3718,5842,4661,6217,11135,5778,2503,2295,3414,3980,4174,4169,4182,4105,4121,4126,4228
20233,R,전통시장,3130295,인헌시장(원당종합시장),272798,129145,143653,29193,57610,53228,37710,37358,57698,60736,49561,31367,35004,56823,39308,38498,37965,37938,37859,37721,40769,42047
20233,R,전통시장,3130294,관악중부시장,380108,176166,203943,59678,64245,58039,55672,52348,90129,76844,76146,54026,55944,72016,45130,54605,54464,54483,53965,54287,54080,54223
20233,R,전통시장,3130293,봉천중앙시장,97548,46163,51386,9863,23101,17807,13107,12930,20742,12025,18638,16154,17164,22852,10716,13907,13721,13953,13742,13907,14411,13909
20233,R,전통시장,3130292,봉천현대시장,110665,51154,59512,23295,13614,17628,18961,13139,24028,21139,21383,15375,17007,23458,12304,15053,14891,14891,14811,14771,17947,18302
20233,R,전통시장,3130291,봉천제일종합시장,21254,10196,11059,1621,5548,3908,2673,2906,4599,5249,4013,2480,2558,3989,2965,2980,2948,2952,2952,2974,3171,3277
20233,R,전통시장,3130290,영림시장,540025,256871,283154,51916,134882,99293,67159,68462,118313,128853,110233,63256,64922,99745,73016,78216,78222,78135,76767,76059,76004,76620
20233,R,전통시장,3130289,봉일시장,70180,32859,37320,7632,13342,12369,10347,10130,16358,16135,13540,8272,8828,13862,9542,9857,9721,9708,9752,9696,10490,10958
20233,R,전통시장,3130288,신림현대종합상가,14257,7112,7144,1499,2411,2308,2118,2116,3805,3245,2707,1607,1811,2876,2010,1937,1945,1958,1963,1951,2170,2334
20233,R,전통시장,3130287,삼성동 시장(삼성동시장),1224178,635934,588244,100892,303273,217804,160037,159743,282430,268221,231826,154972,162810,243368,162983,176989,174588,173812,172904,172548,176403,176934
20233,R,전통시장,3130286,신신림시장(삼성동시장),114435,59555,54880,9733,28567,20134,14669,14710,26624,26105,21427,13883,14180,23015,15823,16442,16203,16120,16071,16086,16620,16892
20233,R,전통시장,3130285,서원동상점가,847602,444203,403399,61419,290595,182243,113597,84030,115718,127772,137709,114703,133874,208695,124851,115025,113816,118860,118258,121726,132695,127221
20233,R,전통시장,3130284,관악종합시장(신원시장),71765,37309,34455,4635,21112,15498,9872,8013,12633,18613,12942,7723,8257,13098,11131,9697,9566,9680,9681,9776,11361,12003
20233,R,전통시장,3130283,신원시장,776453,398089,378363,48576,238044,162696,105887,87943,133306,172397,140529,90491,99816,158986,114233,105406,104216,105601,105839,106100,122536,126756
20233,R,전통시장,3130282,난곡 골목형상점가,94103,46433,47670,15537,13006,13091,15143,13332,23994,26226,19395,10542,10402,15033,12509,13203,13130,12951,13073,12983,13903,14860
20233,R,전통시장,3130281,우림시장,50671,25119,25551,8443,6862,7127,8023,7248,12968,14271,9876,5459,5338,8573,7153,7104,7009,6978,6995,6990,7528,8067
20233,R,전통시장,3130280,신림종합시장,27267,13190,14076,2297,5945,5691,3770,3825,5741,8852,5458,2559,2548,3995,3856,3856,3811,3765,3771,3776,3988,4299
20233,R,전통시장,3130279,관악신사시장,580341,274107,306234,45232,144488,113879,77894,76562,122287,177119,121849,58080,56768,86064,80461,82146,81696,80468,80312,79895,84844,90981
20233,R,전통시장,3130278,미성동 도깨비시장 골목형상점가,290655,132014,158641,50988,37175,41198,44981,47263,69051,82441,59851,33013,33635,45424,36292,41006,40897,39966,40715,40786,42994,44293
20233,R,전통시장,3130277,조원동 펭귄시장(신림중앙시장),205190,99147,106043,19658,41660,40533,30868,29170,43302,55446,41822,23038,22658,34441,27785,28643,28731,28701,28713,28382,30365,31658
20233,R,전통시장,3130276,신림중앙시장(조원동 펭귄시장),125438,61689,63749,11788,30112,25098,18907,16000,23532,45216,25812,10184,9386,16088,18749,17904,17961,17789,17807,17485,17871,18622
20233,R,전통시장,3130275,강남골목시장,338931,177935,160996,21868,62662,85776,64113,51582,52931,96000,69867,38750,37602,51606,45107,49918,50893,50905,50352,49250,43935,43677
20233,R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),837867,419698,418170,52747,212941,176009,117706,110106,168358,147920,173444,100618,104440,193667,117779,118616,120341,123069,120125,125716,123111,106887
20233,R,전통시장,3130273,남성사계시장(남성시장),932437,419632,512805,135316,140056,141348,137493,136793,241432,171343,173708,123633,137864,206507,119382,133010,131747,133368,131000,134601,138282,130429
20233,R,전통시장,3130272,사당시장,38562,17151,21410,4163,6743,7157,6221,5097,9181,7959,7656,5167,5849,7542,4388,5405,5377,5413,5425,5345,5798,5800
20233,R,전통시장,3130271,남성역골목시장,537530,236676,300855,62755,92286,95606,88313,69405,129165,127266,104662,60083,64170,103489,77861,76413,75579,75798,74901,74930,79305,80605
20233,R,전통시장,3130270,흑석시장,80940,36745,44195,15042,13138,10916,12471,11038,18337,12468,16470,12508,13060,17313,9122,11797,11923,12129,11802,11940,11157,10189
20233,R,전통시장,3130269,강남시장(동작구 강남시장),39062,18368,20693,5610,10438,4617,4867,5406,8124,9102,6897,5166,5763,7758,4376,5515,5445,5469,5404,5375,5959,5896
20233,R,전통시장,3130268,상도전통시장,257674,116029,141646,33945,51782,33494,35856,37873,64725,61648,49712,30334,32892,49639,33449,36041,35476,35268,35620,35710,39261,40298
20233,R,전통시장,3130267,본동인정시장(기능상실),198450,92561,105889,26717,31255,36184,30689,28877,44730,76246,40905,18039,18055,22221,22985,27806,28192,28072,28206,27901,29174,29098
20233,R,전통시장,3130266,만양로상점가,102622,56780,45843,7787,40873,21655,10968,8958,12379,26855,19613,12269,12301,17886,13701,14951,15108,15081,14748,14728,14344,13664
20233,R,전통시장,3130265,노량진중앙시장,181177,99287,81891,13473,77608,37545,18650,14493,19410,36819,34539,25154,25990,36242,22433,26283,26479,26537,25793,25915,25848,24322
20233,R,전통시장,3130264,상도약수골목형상점가,220001,103646,116354,45340,26736,35502,34908,31464,46051,35998,45650,29137,34009,46490,28716,31679,31750,31366,31689,30836,31286,31394
20233,R,전통시장,3130263,신노량진시장(기능상실),17007,8160,8850,1363,2606,2734,2427,2904,4973,4053,3321,1993,2205,3233,2202,2395,2353,2354,2340,2344,2554,2668
20233,R,전통시장,3130262,상도도깨비 골목형상점가,148621,67829,80792,21271,21786,26620,21420,20249,37276,39207,28733,16253,16841,26711,20878,20789,20751,20449,20533,20613,22071,23414
20233,R,전통시장,3130261,성대전통시장(성대시장),294005,134408,159598,31631,52743,48618,42560,41678,76775,52664,50859,38355,43112,66664,42350,42083,41191,41279,40987,41248,44080,43137
20233,R,전통시장,3130260,신대방1동골목상권,156183,73608,82576,13141,26364,27516,25368,27098,36697,44126,30387,18404,18024,26012,19233,21576,21231,21685,21330,21208,23633,25521
20233,R,전통시장,3130259,대신시장,38124,17939,20185,4935,5164,6170,5851,5495,10509,9173,7463,4962,4857,6789,4879,5545,5403,5498,5490,5422,5330,5434
20233,R,전통시장,3130258,영진시장A동,39002,17834,21167,7772,4942,6577,6445,5783,7484,10538,8061,4450,4387,6433,5133,5503,5434,5391,5404,5357,5784,6130
20233,R,전통시장,3130257,영등포시장기계공구상가,200526,106361,94163,6210,62693,56453,26424,21867,26879,51046,40371,23309,24366,34990,26443,27498,27610,27539,27165,28497,31149,31069
20233,R,전통시장,3130256,신동시장,110464,51890,58574,20198,12416,16254,16806,18720,26070,29930,22328,12520,12744,18204,14736,15883,15757,15686,15704,15636,15830,15969
20233,R,전통시장,3130255,영등포전통시장,602269,313546,288725,22458,154478,144954,79761,79699,120919,133730,119030,81581,87018,108219,72690,84697,85284,84934,84001,85596,90445,87313
20233,R,전통시장,3130254,남서울상가,39559,20346,19213,1517,9173,8418,5082,5760,9609,7989,7587,5748,6275,7371,4589,5587,5636,5622,5554,5629,5934,5597
20233,R,전통시장,3130253,영신상가(제일상가),46108,24087,22020,1774,11647,9867,6002,6562,10254,9364,8360,6513,7249,8974,5648,6274,6350,6364,6278,6626,7301,6913
20233,R,전통시장,3130250,삼구시장(로타리상가),47196,24701,22496,1851,11991,10128,6187,6692,10348,9620,8517,6638,7390,9213,5818,6393,6471,6489,6401,6788,7524,7131
20233,R,전통시장,3130249,동남상가,42457,21788,20669,1888,9533,9250,5649,6121,10017,9277,8221,5955,6442,7622,4939,6048,6095,6065,6011,6046,6279,5912
20233,R,전통시장,3130248,영등포역지하도상점가,121735,59629,62104,8281,29142,26770,18250,17488,21801,24743,24916,16653,17836,23373,14213,16955,17031,17167,17050,17596,18501,17435
20233,R,전통시장,3130247,우리시장,299567,139741,159825,26383,29544,45833,47328,56434,94043,96503,59664,28525,29284,45133,40457,41809,42339,41244,41611,41638,44574,46351
20233,R,전통시장,3130246,영등포청과시장(조광시장),1419645,691333,728312,145688,223633,308537,236869,212116,292802,374720,308188,185168,177510,206502,167558,209361,206737,205266,202728,202681,196153,196717
20233,R,전통시장,3130245,영일시장,278111,126237,151874,24181,51785,65326,52861,41732,42227,31431,50081,55129,61160,59137,21174,40223,40234,40475,39564,40345,40595,36675
20233,R,전통시장,3130244,대림중앙시장,468260,236988,231273,28857,36435,70106,89562,111752,131549,133284,87351,50337,52427,80152,64708,65109,64444,63798,65222,64904,69066,75717
20233,R,전통시장,3130243,도림시장,47059,23037,24023,4387,6962,9282,7518,7805,11106,16722,9534,3933,3618,6027,7225,6707,6710,6634,6678,6774,6533,7026
20233,R,전통시장,3130242,대림중앙 골목형상점가,336740,168460,168281,23727,28986,52757,62884,75572,92816,89028,64239,37938,39919,60377,45242,46900,46275,45885,46852,46574,49979,54277
20233,R,전통시장,3130241,선유도역 골목형상점가,317904,163419,154484,29845,59138,78618,60964,42625,46715,70848,68816,46185,43636,51717,36701,48325,48307,48649,47568,46926,39218,38912
20233,R,전통시장,3130240,영등포유통상가,28581,14096,14485,2413,4997,6457,5417,4402,4896,4952,6132,4742,4761,5079,2916,4483,4371,4409,4302,4263,3431,3325
20233,R,전통시장,3130239,양남시장,22625,11173,11451,1562,4154,5223,4494,3547,3645,4444,4869,3659,3654,3796,2201,3518,3459,3436,3402,3365,2786,2660
20233,R,전통시장,3130238,은행나무시장,426951,198811,228140,60511,45714,56488,64598,76165,123478,97965,84000,53060,58289,80882,52756,58584,58459,58542,58769,58999,65780,67817
20233,R,전통시장,3130237,박미시장(기능상실),13537,7546,5991,1406,1422,2276,2625,2561,3249,3707,3205,1482,1359,1948,1835,2013,1996,2037,2019,1984,1761,1729
20233,R,전통시장,3130236,비단길현대시장(현대시장),523982,243856,280127,52763,70547,82262,76202,97139,145070,130696,98491,61669,63155,96251,73722,74052,72274,73014,73068,73883,78550,79138
20233,R,전통시장,3130235,대명여울빛거리시장(대명시장),190831,93518,97313,18039,28319,29156,31668,37782,45866,31499,34171,27622,31892,42662,22987,27349,27573,28141,27871,28303,27338,24257
20233,R,전통시장,3130234,푸른터시장(기능상실),12408,6544,5864,603,1910,2215,1962,2707,3009,4209,2566,1004,911,1696,2023,1808,1780,1763,1735,1740,1710,1871
20233,R,전통시장,3130233,남문시장,223321,108829,114491,21122,27047,35942,38098,42084,59027,62779,45994,24227,24746,35522,30054,31770,31696,32151,32069,32031,31361,32243
20233,R,전통시장,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),165907,82910,82996,10523,27967,34453,28036,29856,35070,32324,30993,23393,24632,33760,20803,23738,23180,23250,23260,23676,25174,23628
20233,R,전통시장,3130231,독산동 우시장,159625,85466,74159,18483,24937,34395,27077,25520,29213,32630,33746,22409,22224,28734,19882,23559,23435,23662,23301,23071,21500,21099
20233,R,전통시장,3130230,가리봉시장,103443,58608,44834,2785,20629,21198,18777,21145,18909,22801,20883,13537,14527,19503,12192,14798,14569,15094,14859,14680,14191,15250
20233,R,전통시장,3130229,남구로시장,728987,353947,375040,58823,61154,102829,123041,155281,227860,158439,139974,97880,104311,136773,91612,105258,103131,104144,104471,103130,103251,105602
20233,R,전통시장,3130228,구로시장,846151,434811,411339,68593,87028,138643,156338,168424,227125,110167,152827,149509,172974,187384,73288,118272,117525,118046,118622,116688,125393,131605
20233,R,전통시장,3130227,고척골목시장상점가(그라운드 고척),77225,36233,40991,14370,9538,9441,11818,13114,18944,16708,14673,10614,11274,14972,8984,10801,10670,10560,10773,10742,11777,11901
20233,R,전통시장,3130226,고척프라자,29989,13793,16198,5760,3716,3871,4608,5064,6969,7587,5608,3505,3844,5574,3872,4165,4119,4084,4160,4134,4572,4756
20233,R,전통시장,3130225,개봉중앙시장,539692,248440,291253,89251,62086,72608,79775,82130,153842,152623,103181,55520,57860,93066,77443,74669,74536,74005,74100,74330,81807,86246
20233,R,전통시장,3130224,개봉프라자(고척근린시장),8012,3640,4371,915,748,831,1061,1689,2767,1619,1546,1068,1160,1602,1016,1123,1111,1102,1147,1117,1199,1211
20233,R,전통시장,3130223,고척근린시장,303720,145962,157758,48204,32209,37391,42114,51806,91996,67290,60888,38733,40878,57935,37995,42601,41637,41876,42630,41971,45643,47365
20233,R,전통시장,3130222,오류시장,324914,153208,171706,36383,63145,60009,43300,49970,72110,65929,61437,41780,45041,66797,43930,46053,46064,46141,45985,45609,47522,47540
20233,R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",612124,277520,334604,78417,72073,98016,99291,91768,172558,148546,115955,68933,75674,117070,85947,85725,86726,84533,83541,83642,92786,95170
20233,R,전통시장,3130220,등마루시장,36918,16880,20039,5417,5632,7869,5877,4119,8003,12483,7100,3640,3537,5106,5052,5304,5184,5147,5084,5045,5298,5857
20233,R,전통시장,3130219,까치산시장,1049403,485752,563651,100614,192284,198704,172039,145407,240355,228329,215268,121343,131402,202635,150424,151157,151818,152216,150516,148780,149564,145352
20233,R,전통시장,3130218,신월중앙시장,66195,29851,36344,10854,9649,11031,11229,9252,14181,10778,12177,10791,11405,14308,6737,9389,9412,9573,9353,9363,9805,9299
20233,R,전통시장,3130217,화곡본동시장,257747,119017,138730,38343,38711,45194,41901,32697,60899,60672,50534,30052,32441,49075,34972,36257,36100,36298,36318,36114,37788,38872
20233,R,전통시장,3130216,화곡중앙시장,226966,102312,124654,35757,26583,37131,35541,32166,59787,59317,43518,25775,27037,40331,30989,31684,32016,31565,31866,31670,33253,34912
20233,R,전통시장,3130215,대원종합시장,52264,23535,28728,7934,7236,8475,8122,7652,12847,9775,9521,6833,8081,11247,6807,7324,7332,7439,7306,7185,7662,8015
20233,R,전통시장,3130214,송화벽화시장(송화골목시장),65723,29430,36294,16429,8171,8446,10349,8805,13525,14737,13439,8844,8424,11974,8307,9576,9488,9634,9530,9556,9122,8817
20233,R,전통시장,3130213,방신전통시장,52900,24620,28280,7899,3701,6935,9526,9043,15798,8136,10167,7979,8652,11930,6037,7312,7107,7081,7233,7081,8359,8725
20233,R,전통시장,3130212,공항시장,413242,208450,204793,38085,85015,84298,64071,59245,82527,107002,86952,51932,48819,67872,50665,58190,59591,58662,57250,57760,60520,61269
20233,R,전통시장,3130211,신정2동 골목시장(오목교중앙시장),421061,195202,225859,83432,54686,44002,69587,71703,97651,106368,82466,48992,52282,76472,54481,57919,56891,57417,57529,57347,65391,68566
20233,R,전통시장,3130210,목2동시장,480098,223986,256113,53319,78371,103284,74060,67053,104012,124471,94028,53330,55329,89414,63524,66892,67321,66459,66494,66453,72661,73818
20233,R,전통시장,3130209,목사랑시장(목4동시장),325554,158144,167409,85053,33243,33539,53523,51879,68316,91001,67139,36532,36102,51672,43107,46863,45875,46009,46094,45367,46650,48695
20233,R,전통시장,3130208,목동깨비시장(목3동시장),360513,158329,202184,40577,52950,67930,56273,56869,85913,81591,68085,45880,47405,69262,48292,51508,50798,51058,50897,50483,53023,52745
20233,R,전통시장,3130207,신정1동 골목시장(신정제일시장),102591,49341,53248,19861,11996,14226,18136,16191,22178,13812,20016,17011,17159,22763,11831,14537,14311,14483,14337,14597,15424,14902
20233,R,전통시장,3130206,신정3동 골목시장,46105,22092,24013,9005,5507,5928,8092,7346,10227,7398,8270,6517,7454,10655,5809,6668,6672,6733,6607,6670,6661,6092
20233,R,전통시장,3130205,신곡종합시장(신월6동 골목시장),43482,20080,23401,7350,4207,6687,7178,7057,11003,9723,8431,5260,5632,8363,6072,6092,6081,6062,6196,6053,6499,6498
20233,R,전통시장,3130204,경창시장,181625,82287,99339,35440,11810,24258,35089,26557,48474,47603,33678,20017,21814,32863,25650,25942,25389,25553,26074,25678,26113,26876
20233,R,전통시장,3130203,서서울 골목형상점가,80426,38119,42308,9388,9156,13248,12185,12475,23974,21057,14887,8894,9450,14823,11314,10957,10773,11374,11573,11604,11919,12225
20233,R,전통시장,3130202,신영시장,127654,60403,67251,17884,13208,17127,19357,21856,38222,30945,23799,15495,16941,23966,16507,17783,17707,17685,18039,18137,19051,19251
20233,R,전통시장,3130201,월정로시장,234220,111941,122278,29551,22155,31877,35116,41108,74413,67768,47109,25179,25146,37178,31840,33058,32853,32395,32858,32430,34243,36385
20233,R,전통시장,3130200,"신월7동 골목시장(약수시장, 우성상가)",62405,28841,33563,6866,5474,7515,9507,11202,21842,9736,10441,8695,10232,15261,8040,8713,8650,8718,8729,8798,9457,9338
20233,R,전통시장,3130199,신월3동 골목시장,287267,143792,143475,42727,28662,42042,38316,50877,84645,81072,60813,33494,32680,43753,35454,40581,40440,40032,40512,39952,41470,44280
20233,R,전통시장,3130198,아현시장,289868,130897,158970,58224,35056,47301,43113,41894,64280,62540,62619,39682,40947,50861,33218,42692,42950,42940,42154,41690,39451,37991
20233,R,전통시장,3130197,마포시장,76060,35895,40166,7058,12276,16731,15112,12420,12465,7973,15979,15115,14678,15811,6506,12369,12266,12292,12072,11887,8054,7120
20233,R,전통시장,3130196,공덕시장,33189,15567,17624,3270,5376,7254,6477,5262,5551,6131,6798,5839,5618,5922,2883,5304,5293,5317,5207,5142,3681,3244
20233,R,전통시장,3130195,도화동 상점가,1493233,693704,799530,138205,230493,332922,280610,228107,282895,217223,284987,240634,242062,340709,167619,219156,216793,220380,216067,217632,206235,196969
20233,R,전통시장,3130194,용강동 상점가,433574,206282,227292,79326,41149,74242,93523,63243,82090,104782,88483,55449,55672,77272,51912,63145,63399,62924,62489,62626,59811,59177
20233,R,전통시장,3130193,신수시장,55848,25410,30437,9951,6738,8303,10409,8656,11790,11971,11722,7560,7443,10161,6992,8011,7929,7855,7938,7877,7869,8368
20233,R,전통시장,3130192,동진시장,47554,19902,27652,3411,16172,10580,6575,4755,6060,12866,8899,5323,5747,8635,6084,6421,6503,6486,6377,6576,7580,7611
20233,R,전통시장,3130191,홍대 걷고싶은 거리,572260,249955,322306,76734,224819,116982,67395,42996,43334,66313,76235,88395,114676,156239,70400,76400,77472,78576,77497,83415,95765,83137
20233,R,전통시장,3130190,홍대소상공인상점가,625740,282579,343161,90257,268815,110180,67736,44299,44451,114772,79029,80892,106480,159935,84635,79730,78981,81227,81092,89548,114099,101064
20233,R,전통시장,3130189,서교시장,98972,43807,55165,14379,40983,17434,11227,7421,7528,16856,12767,13201,17415,25887,12846,12707,12641,13004,12874,14102,17785,15860
20233,R,전통시장,3130188,합정시장,36574,16928,19646,3291,10591,9540,5438,3644,4071,6442,6500,6049,5035,8230,4316,5188,5139,5241,5268,5570,5276,4893
20233,R,전통시장,3130187,영진시장,61323,26912,34411,5338,13628,15358,10683,7945,8370,12536,11755,9280,9542,11372,6841,9128,9241,9238,9230,9123,8016,7346
20233,R,전통시장,3130186,망원시장,279849,118207,161642,30915,47599,57170,50907,32039,61220,69943,51714,33870,37387,52458,34474,38038,37834,37844,38726,38485,44497,44426
20233,R,전통시장,3130185,망원월드컵시장,185836,80435,105403,28345,26914,33045,32293,27298,37942,42731,33194,22530,24529,37096,25757,25971,26069,26032,26290,26082,27551,27842
20233,R,전통시장,3130184,마포농수산물시장,8758,4734,4026,984,979,1297,1751,1507,2242,205,1612,1634,2017,2663,627,897,899,913,1212,1142,1891,1807
20233,R,전통시장,3130183,상암동상점가,1276175,627658,648517,105213,264966,313683,251570,167548,173195,223234,249738,194830,186374,266274,155725,195278,197303,197996,195074,189438,155835,145252
20233,R,전통시장,3130182,영천시장,465109,218940,246170,75353,53939,69386,84301,78802,103327,89302,93059,67889,68067,91743,55050,68519,68528,68003,67409,67426,63692,61532
20233,R,전통시장,3130181,아현가구거리상점가,2264517,1119357,1145159,210209,338865,500997,484287,351488,378670,395467,513083,383475,404809,361077,206608,366062,365730,373524,358984,344071,231061,225086
20233,R,전통시장,3130180,포방터시장,291873,132323,159550,33761,34056,36953,43451,52419,91233,74136,57485,34321,34579,53375,37978,39992,39449,38926,40057,39133,44838,49478
20233,R,전통시장,3130179,"이화여대 3,5,7길 상점가",936919,294717,642202,78936,452439,148833,91568,75666,89476,214687,189949,128010,129022,166895,108358,137733,137614,138995,134670,133285,128730,125893
20233,R,전통시장,3130178,이대 앞 스타트업 상점가,44384,11788,32596,7820,18392,5736,4588,4132,3716,7704,9708,7788,7568,7388,4228,7048,7292,7188,6892,6224,4940,4800
20233,R,전통시장,3130177,인왕시장(홍제골목형상점가),28524,12612,15912,3547,3638,3593,4233,4813,8703,3707,5170,4358,5135,6865,3290,4126,4010,4033,4056,4072,4192,4035
20233,R,전통시장,3130176,유진상가,22633,9991,12641,3392,2574,2867,3301,3903,6595,3003,4014,3540,4102,5489,2484,3117,3158,3150,3182,3090,3497,3438
