기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20231,A,골목상권,3110005,세검정,3768541.0,8.0,884701599.0,221446948.0,109882417.0,64738346.0,111988892.0,149822911.0,37478670.0,25606895.0,126544371.0,37192149.0
20231,A,골목상권,3110006,부암동주민센터,3963935.0,8.0,267177363.0,71242932.0,32618743.0,19192280.0,36992515.0,42702682.0,11024632.0,7714004.0,34834591.0,10854984.0
20231,A,골목상권,3110011,청운초등학교,4237174.0,8.0,284960476.0,72815096.0,33939883.0,20375958.0,37447312.0,48549219.0,9846527.0,8188528.0,41677963.0,12119990.0
20231,A,골목상권,3110012,성곡미술관,5448355.0,9.0,1224738411.0,273854172.0,152375434.0,97840852.0,143955451.0,223172184.0,55335090.0,34182648.0,193085753.0,50936827.0
20231,A,골목상권,3110013,체부동홍종문가옥,3732442.0,7.0,190109278.0,47549857.0,23715458.0,14588549.0,23273330.0,31499997.0,8440927.0,5717126.0,27452725.0,7871309.0
20231,A,골목상권,3110014,경복고등학교,5290159.0,9.0,246628270.0,60033663.0,29847166.0,17931705.0,30512782.0,42137551.0,9425497.0,7095605.0,39330058.0,10314243.0
20231,A,골목상권,3110015,청와대사랑채,3980058.0,8.0,340654450.0,82062934.0,41584595.0,24596132.0,41047707.0,58114084.0,13813568.0,9787602.0,55694208.0,13953620.0
20231,R,전통시장,3130121,길음시장,1614311.0,3.0,19659596.0,4712672.0,2494950.0,1584846.0,2614288.0,3877958.0,725726.0,573340.0,2116656.0,959160.0
20231,A,골목상권,3110001,이북5도청사,4354652.0,8.0,520427635.0,129126028.0,64853632.0,37122367.0,65974602.0,88343761.0,22223650.0,14656697.0,76185341.0,21941557.0
20231,A,골목상권,3110002,독립문역 1번,3463885.0,7.0,232465205.0,54998987.0,28932090.0,17084860.0,28271372.0,40933079.0,10180461.0,6575012.0,35805283.0,9684061.0
20231,A,골목상권,3110016,평창동동측,4884771.0,8.0,1635958594.0,408705625.0,205647377.0,128448029.0,224885242.0,302457726.0,67401456.0,46565711.0,178212076.0,73635352.0
20231,A,골목상권,3110007,사직공원(한국사회과학도서관),2770422.0,6.0,1357989746.0,348226174.0,164289545.0,100434478.0,171335953.0,225229175.0,49504697.0,40857513.0,200194461.0,57917750.0
20231,A,골목상권,3110017,정독도서관,3978549.0,8.0,488287266.0,130969540.0,58775262.0,35505747.0,66069945.0,78411323.0,18545568.0,14438314.0,65414259.0,20157308.0
20232,A,골목상권,3110616,양목초등학교,2724732.0,6.0,429491556.0,106651915.0,50884395.0,29134517.0,51573242.0,73810949.0,14035332.0,12483292.0,72738734.0,18179180.0
20231,A,골목상권,3110008,배화여자대학교(박노수미술관),3443668.0,7.0,2746062777.0,683186826.0,329541269.0,198922162.0,341873952.0,461869492.0,103948914.0,80125777.0,434007126.0,112587259.0
20231,A,골목상권,3110018,중앙고등학교,3430192.0,7.0,1569319603.0,412408387.0,186273004.0,112912049.0,206502191.0,255458150.0,55128487.0,46917612.0,228907288.0,64812435.0
20231,A,골목상권,3110019,창덕궁,2496875.0,6.0,266124846.0,88835562.0,30923562.0,19943040.0,44779439.0,36997427.0,8813062.0,8884951.0,15987046.0,10960757.0
20231,A,골목상권,3110009,자하문터널,3702978.0,7.0,982492942.0,236811262.0,122600914.0,72225683.0,119525631.0,171575865.0,41212214.0,28357226.0,148304362.0,41879785.0
20231,A,골목상권,3110020,서울국제고등학교,2736810.0,6.0,1893277180.0,452132567.0,252800465.0,124254004.0,230932468.0,243437040.0,68238981.0,71326707.0,354675459.0,95479489.0
20231,A,골목상권,3110021,성균관대학교,2902668.0,6.0,1062083531.0,242915806.0,149142873.0,64336647.0,128741468.0,119906366.0,38074560.0,43410868.0,217013206.0,58541737.0
20232,R,전통시장,3130053,백학시장,2324737.0,5.0,467808028.0,129361410.0,56018787.0,34348444.0,63642337.0,73930626.0,17370392.0,14370607.0,59239544.0,19525881.0
20231,A,골목상권,3110010,평창동서측,4492856.0,8.0,2243586695.0,538964071.0,281544320.0,169148070.0,283258355.0,404132363.0,96928651.0,63144544.0,309164149.0,97302172.0
20232,R,전통시장,3130112,사가정시장,2249536.0,5.0,797632147.0,237663198.0,94019327.0,60198729.0,115544774.0,116068448.0,28812432.0,26219194.0,86723691.0,32382354.0
20231,A,골목상권,3110022,경신고등학교,3478003.0,7.0,879563907.0,213067686.0,112630640.0,67054373.0,103617117.0,141197378.0,35771940.0,28983203.0,137249616.0,39991954.0
20231,A,골목상권,3110023,서울대병원,3548230.0,7.0,430124011.0,108261409.0,56900899.0,32354969.0,52009106.0,63413630.0,16013724.0,16065073.0,63589499.0,21515702.0
20231,A,골목상권,3110003,세검정초등학교,3474789.0,7.0,1349699230.0,336704220.0,166150296.0,98720958.0,170559024.0,227367090.0,54707608.0,39088030.0,199219764.0,57182240.0
20231,A,골목상권,3110004,대신고등학교,2644953.0,6.0,712772785.0,205649728.0,84170011.0,51668351.0,100817261.0,111843712.0,23406627.0,22615164.0,82865155.0,29736776.0
20231,A,골목상권,3110024,혜회동주민센터,3655720.0,7.0,526235130.0,139291704.0,65438122.0,42020919.0,64590263.0,87008490.0,19119069.0,17469686.0,67542127.0,23754750.0
20231,A,골목상권,3110025,충신시장옆,2770370.0,6.0,232818153.0,65006144.0,27756184.0,17256496.0,32610254.0,37600382.0,8314184.0,7107301.0,27335346.0,9831862.0
20231,A,골목상권,3110026,종로5가역 4번,2729503.0,6.0,76260454.0,21823990.0,9075986.0,6042567.0,10672979.0,11514334.0,2981752.0,2362812.0,8598637.0,3187397.0
20231,A,골목상권,3110027,혜화역 1번,2786575.0,6.0,1443674534.0,391481162.0,179288938.0,116867284.0,184492749.0,236358594.0,54193159.0,48258484.0,168001121.0,64733043.0
20231,A,골목상권,3110028,이화달팽이길,2461097.0,6.0,2099016363.0,639329757.0,248972562.0,159409307.0,299500785.0,301059297.0,70261739.0,71476579.0,220277672.0,88728665.0
20231,A,골목상권,3110029,동대문역 1번,2098071.0,5.0,2352986552.0,659783363.0,287389889.0,169339859.0,327501098.0,377518732.0,89632191.0,72189677.0,269265170.0,100366573.0
20231,A,골목상권,3110030,동대문역 3번,2376672.0,5.0,202754119.0,61441032.0,24968377.0,15823019.0,28866329.0,30616584.0,7693806.0,6935870.0,17579785.0,8829317.0
20231,A,골목상권,3110031,창신역 1번,2216896.0,5.0,173868489.0,45141262.0,20668280.0,12932600.0,22534705.0,27324757.0,7226782.0,5030391.0,26311029.0,6698683.0
20231,A,골목상권,3110032,수족관거리,1616161.0,3.0,37011348.0,12883390.0,4017247.0,2639098.0,6458207.0,4539540.0,1084927.0,1254786.0,2791718.0,1342435.0
20231,A,골목상권,3110033,창신역 4번,2207936.0,5.0,771111000.0,230468757.0,91940506.0,57505223.0,112879956.0,117145190.0,27565941.0,25029917.0,76622365.0,31953145.0
20231,A,골목상권,3110034,창신1동주민센터,960234.0,1.0,212483540.0,49432815.0,27653368.0,19245036.0,25105535.0,37878744.0,12449939.0,6292711.0,25742901.0,8682491.0
20231,A,골목상권,3110035,동묘앞역 2번,2251484.0,5.0,1867544638.0,488425345.0,230385021.0,142967202.0,243512791.0,311826547.0,76004204.0,56690392.0,238086999.0,79646137.0
20231,A,골목상권,3110036,동묘앞역 3번,2674433.0,6.0,173906013.0,50746058.0,22051894.0,13501570.0,26061963.0,27145360.0,8703146.0,5392054.0,13193033.0,7110935.0
20231,A,골목상권,3110037,신설동역 12번,2191167.0,5.0,969598430.0,262179152.0,118727232.0,73090506.0,130450078.0,159492052.0,37976067.0,29783809.0,116832396.0,41067138.0
20231,A,골목상권,3110038,경향신문사,1554706.0,3.0,120364348.0,26113277.0,16138176.0,9523996.0,13534076.0,21828081.0,7297769.0,3256743.0,17781966.0,4890264.0
20231,A,골목상권,3110039,회현역 1번,1988593.0,4.0,57559772.0,16923406.0,6944456.0,4334470.0,8220158.0,8674709.0,1951291.0,1797597.0,6197884.0,2515801.0
20231,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),2645687.0,6.0,1230137661.0,285017387.0,169145056.0,104420733.0,149384089.0,231661366.0,78208534.0,35490261.0,123986138.0,52824097.0
20231,A,골목상권,3110041,남산케이블카,2435163.0,5.0,597007525.0,164215379.0,74358370.0,47525151.0,81816669.0,100564848.0,23365183.0,19141947.0,59464645.0,26555333.0
20231,A,골목상권,3110042,남산골공원옆,3232386.0,7.0,1228216215.0,300614799.0,155138355.0,100978895.0,149414950.0,216454258.0,54911568.0,37871296.0,159601119.0,53230975.0
20231,A,골목상권,3110043,충무초등학교,2824585.0,6.0,1564568535.0,333834282.0,220911534.0,102635867.0,180945378.0,201060327.0,61370630.0,62072285.0,316247538.0,85490694.0
20231,A,골목상권,3110044,관성묘,2847641.0,6.0,178946367.0,39464666.0,22052926.0,12900662.0,20263431.0,28796053.0,7181727.0,5441096.0,35346775.0,7499031.0
20231,A,골목상권,3110045,동대문역사문화공원역 5번,2461667.0,6.0,354161658.0,103353623.0,43032903.0,27817964.0,49433273.0,51400081.0,11669162.0,12514697.0,39106596.0,15833359.0
20231,A,골목상권,3110046,버티고개,2405645.0,5.0,2189269535.0,542877422.0,273277184.0,170133102.0,270775096.0,383064569.0,92229389.0,65735494.0,296494338.0,94682941.0
20231,A,골목상권,3110047,다산성곽길,2759072.0,6.0,1195911920.0,333559837.0,144944102.0,94111863.0,164532820.0,191690418.0,45183621.0,38259675.0,132830410.0,50799174.0
20231,A,골목상권,3110048,장충동주민센터,2981152.0,6.0,1413011253.0,333738392.0,179225363.0,113555134.0,167353345.0,250989361.0,64620586.0,42179838.0,200782996.0,60566238.0
20231,A,골목상권,3110049,장충단 고개,2908231.0,6.0,1079848128.0,262909804.0,134729415.0,85586577.0,126520607.0,187849572.0,43884730.0,33646438.0,157688365.0,47032620.0
20231,A,골목상권,3110050,약수역 7번,2710670.0,6.0,793450199.0,200312818.0,98868312.0,62595154.0,102211925.0,141205113.0,32104744.0,23888631.0,97133190.0,35130312.0
20231,A,골목상권,3110051,한양공고앞 교차로,2461144.0,6.0,667566496.0,206343484.0,79646035.0,51943058.0,97497210.0,93857021.0,24201359.0,22735246.0,63339556.0,28003527.0
20231,A,골목상권,3110052,장충초등학교,2404238.0,5.0,797341566.0,202359082.0,98969500.0,62647980.0,99011192.0,136891358.0,31316265.0,24697633.0,106464421.0,34984135.0
20231,A,골목상권,3110053,청구역 1번,2240230.0,5.0,975466676.0,287025373.0,117447996.0,73960899.0,133827161.0,146820770.0,31976019.0,33107320.0,108698250.0,42602888.0
20231,A,골목상권,3110054,청구역 3번,3171413.0,7.0,2007417767.0,468638910.0,252564943.0,159957440.0,229599605.0,349243810.0,89488697.0,60305895.0,312866680.0,84751787.0
20231,A,골목상권,3110055,황학동벼룩시장,2774287.0,6.0,183778794.0,45436743.0,24221193.0,16165233.0,22273397.0,32759991.0,9626120.0,5750627.0,19364552.0,8180938.0
20231,A,골목상권,3110056,신당역 3번,2376257.0,5.0,2345870071.0,632466002.0,281949452.0,174230514.0,311766320.0,376388083.0,87615592.0,72299557.0,311124690.0,98029861.0
20231,A,골목상권,3110057,황학코아루아파트,3108300.0,7.0,995897832.0,233516756.0,127728881.0,90805503.0,111060178.0,174659486.0,52296797.0,31042688.0,132630535.0,42157008.0
20231,A,골목상권,3110058,성심여자고등학교,2911566.0,6.0,2194575007.0,580693472.0,261192202.0,159800772.0,285064291.0,354565222.0,79535757.0,66220604.0,316889384.0,90613303.0
20231,A,골목상권,3110059,새남터성지,3266131.0,7.0,1460700558.0,366835488.0,178477000.0,109474725.0,192936478.0,261664571.0,55255550.0,42078213.0,190614346.0,63364187.0
20231,A,골목상권,3110060,효창공원앞역 6번,2822548.0,6.0,1779795689.0,435798812.0,219530963.0,137139826.0,217431175.0,314883609.0,70910805.0,53594392.0,253858628.0,76647479.0
20231,A,골목상권,3110061,효창동주민센터,2979262.0,6.0,2000862980.0,503189353.0,243394659.0,149582840.0,250239365.0,334737190.0,80000080.0,59762375.0,297207364.0,82749754.0
20231,A,골목상권,3110062,한강로동땡땡거리(은행나무길),2774795.0,6.0,776318976.0,225567320.0,91651117.0,60078552.0,113168669.0,119872012.0,27908314.0,25045946.0,80864121.0,32162925.0
20231,A,골목상권,3110063,효창공원앞역 5번,3009124.0,7.0,1162886145.0,329263699.0,138607177.0,88923975.0,159265539.0,178982243.0,40668913.0,37516070.0,140590898.0,49067631.0
20231,A,골목상권,3110064,효창공원앞역 2번,3243655.0,7.0,1617004489.0,386192642.0,202930309.0,124063453.0,188382611.0,282502224.0,68962027.0,48711011.0,245979507.0,69280705.0
20231,A,골목상권,3110065,남정초등학교,2695366.0,6.0,115479057.0,31103732.0,14047881.0,8905939.0,15604851.0,19471628.0,4110983.0,3561799.0,13529692.0,5142552.0
20231,A,골목상권,3110066,서울역 15번,2448662.0,6.0,1451433018.0,416007598.0,173659976.0,108110748.0,194339282.0,216376528.0,48684509.0,47923937.0,184178258.0,62152182.0
20231,A,골목상권,3110067,배문고등학교,2637062.0,6.0,4042325194.0,1036105531.0,499274272.0,310061190.0,499155570.0,667066070.0,158605506.0,127349636.0,571044462.0,173662957.0
20231,A,골목상권,3110068,남영역 1번,3433048.0,7.0,1394945162.0,382246487.0,168050285.0,106440387.0,180527082.0,219462373.0,49502753.0,45662605.0,183982226.0,59070964.0
20231,A,골목상권,3110069,숙대입구,2684434.0,6.0,2091408330.0,498418331.0,279778736.0,134705770.0,258224199.0,257903280.0,72275734.0,80825053.0,402374400.0,106902827.0
20231,A,골목상권,3110070,용산세무서,3782576.0,8.0,126079583.0,34073387.0,14892595.0,10529011.0,17353075.0,20290178.0,4705648.0,3880514.0,15106129.0,5249046.0
20231,A,골목상권,3110071,한강미주맨션아파트,5482498.0,9.0,160286532.0,35433395.0,21324553.0,12638482.0,18903387.0,29543269.0,9465966.0,4380374.0,22028970.0,6568136.0
20231,A,골목상권,3110072,열정도,1916818.0,4.0,164351561.0,44526761.0,19973868.0,13145753.0,21541325.0,26465256.0,6115082.0,5319387.0,20143765.0,7120364.0
20231,A,골목상권,3110073,삼각지역 3번,3647990.0,7.0,171521415.0,43749876.0,21943964.0,15234297.0,19776991.0,29731593.0,7350953.0,6003938.0,19930334.0,7799469.0
20231,A,골목상권,3110074,서울역 12번,2756400.0,6.0,1534781017.0,425999627.0,187706508.0,122848387.0,212047663.0,247474506.0,62216818.0,48990300.0,162671292.0,64825916.0
20231,A,골목상권,3110075,숙대입구역 1번,2703737.0,6.0,1617334839.0,440731591.0,199156513.0,126578532.0,213181391.0,264881440.0,59972887.0,52528153.0,188823418.0,71480914.0
20231,A,골목상권,3110076,삼각지역 14번,2029858.0,5.0,12729189.0,5129554.0,1238656.0,888457.0,2662688.0,1098689.0,320212.0,436844.0,570686.0,383403.0
20231,A,골목상권,3110077,삼광초등학교,2851272.0,6.0,701686243.0,180714361.0,84486019.0,50966145.0,88543620.0,114926382.0,26131107.0,21179380.0,105472097.0,29267132.0
20231,A,골목상권,3110078,이촌동점보아파트,6369714.0,9.0,280907628.0,61095805.0,36774894.0,22996143.0,33280392.0,51853622.0,16371127.0,7597343.0,39599390.0,11338912.0
20231,A,골목상권,3110079,후암동주민센터,3120023.0,7.0,5816513606.0,1410768659.0,714102151.0,434126583.0,696586306.0,999149137.0,233254733.0,172685484.0,910518641.0,245321912.0
20231,A,골목상권,3110080,해방촌예술마을,2584702.0,6.0,1988754967.0,529784541.0,238416330.0,147894127.0,256979687.0,317476083.0,73561741.0,61516792.0,280660706.0,82464960.0
20231,A,골목상권,3110081,해방촌 남동측,2556761.0,6.0,1722026054.0,467370190.0,205032792.0,126802790.0,221642774.0,276523836.0,58080158.0,55217523.0,239027390.0,72328601.0
20231,A,골목상권,3110082,용산구청,2938264.0,6.0,793578005.0,190937351.0,99208962.0,66710328.0,93880644.0,138010670.0,34739575.0,24618116.0,111574529.0,33897830.0
20231,A,골목상권,3110083,서빙고역 1번,2562932.0,6.0,458293529.0,113796381.0,54662880.0,36091904.0,57396477.0,76485131.0,18391705.0,13576808.0,69503383.0,18388860.0
20231,A,골목상권,3110084,경리단길북측,2766235.0,6.0,1886525027.0,502584517.0,230523566.0,150249407.0,238789970.0,309002772.0,71797673.0,61550728.0,240863870.0,81162524.0
20231,A,골목상권,3110085,경리단길남측,2990558.0,7.0,2188939195.0,532674185.0,267634384.0,172710621.0,263791507.0,380360414.0,90076581.0,66482790.0,323715693.0,91493020.0
20231,A,골목상권,3110086,이태원역 북측,4346460.0,8.0,1170012718.0,279656557.0,148407819.0,95859967.0,139146175.0,207116755.0,55139369.0,35296929.0,159761388.0,49627759.0
20231,A,골목상권,3110087,이태원엔틱가구거리,2513895.0,6.0,738082090.0,199726500.0,91174549.0,59977785.0,93900533.0,120615506.0,26972535.0,24864513.0,87841175.0,33008994.0
20231,A,골목상권,3110088,오산고등학교,2872106.0,6.0,1192315963.0,297994947.0,146448508.0,89599201.0,150736234.0,206747552.0,46055960.0,35567749.0,168025554.0,51140258.0
20231,A,골목상권,3110089,서빙고동주민센터,2677303.0,6.0,1615979283.0,422538003.0,194528388.0,121514103.0,213058197.0,264068967.0,61993503.0,48613788.0,222948422.0,66715912.0
20231,A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,3058691.0,7.0,1346925170.0,343469070.0,169545824.0,106212998.0,172440934.0,226235028.0,59830991.0,41873594.0,169540522.0,57776209.0
20231,A,골목상권,3110091,리움미술관,5476727.0,9.0,285909396.0,72988776.0,37194898.0,24441162.0,35543681.0,50422869.0,13699762.0,9217544.0,29631226.0,12769478.0
20231,A,골목상권,3110092,NH농협은행 보광동지점,2468307.0,6.0,1781029608.0,501368249.0,217547832.0,139420828.0,242809721.0,285892355.0,64071102.0,58477344.0,193255611.0,78186566.0
20231,A,골목상권,3110093,우사단길,2777443.0,6.0,3403698511.0,895056783.0,422201778.0,282754535.0,426286805.0,564631564.0,138332727.0,111969807.0,414371964.0,148092548.0
20231,A,골목상권,3110094,오산중학교,2253555.0,5.0,159791487.0,47305474.0,19380050.0,12679746.0,23370397.0,25431093.0,5350371.0,5321823.0,13794233.0,7158300.0
20231,A,골목상권,3110095,한강진역 3번,4339790.0,8.0,1514634303.0,337008727.0,191286283.0,132395894.0,169048259.0,275702924.0,77316424.0,44634873.0,225142909.0,62098010.0
20231,A,골목상권,3110096,한남힐사이드아파트,3453789.0,7.0,694524729.0,172861183.0,87412452.0,55994871.0,87162218.0,124802341.0,29086033.0,21627766.0,85077099.0,30500766.0
20231,A,골목상권,3110097,한남초등학교,3463418.0,7.0,270829508.0,62176648.0,34070926.0,23133269.0,30900119.0,49515707.0,12483045.0,8278420.0,38758250.0,11513124.0
20231,A,골목상권,3110098,서울독일학교,3218904.0,7.0,237450148.0,58304664.0,30641729.0,20520090.0,28936425.0,42726958.0,11487395.0,7382764.0,26968101.0,10482022.0
20231,A,골목상권,3110099,유엔빌리지길,5729183.0,9.0,1353322823.0,305310332.0,179877027.0,116268165.0,157946973.0,252697067.0,79446330.0,39132053.0,165844841.0,56800035.0
20231,A,골목상권,3110100,옥수동우편취급국,3723007.0,7.0,196356024.0,44757342.0,24676623.0,15351117.0,23077615.0,35476694.0,9485927.0,5596327.0,29862967.0,8071412.0
20231,A,골목상권,3110101,옥정중학교,3704479.0,7.0,416897845.0,105300960.0,51526758.0,33925392.0,49844537.0,67663657.0,19141307.0,13321172.0,59321002.0,16853060.0
20231,A,골목상권,3110102,옥수역 6번,2847836.0,6.0,252903110.0,62013412.0,30718147.0,19672321.0,31161683.0,42051707.0,10826744.0,7401652.0,38928469.0,10128975.0
20231,A,골목상권,3110103,옥수터널,2213151.0,5.0,194443882.0,51591344.0,22983942.0,13426379.0,25115188.0,31981931.0,6446860.0,5847020.0,29007366.0,8043852.0
20231,A,골목상권,3110104,신금호역 4번,2666215.0,6.0,1928005256.0,532593491.0,230413542.0,140815481.0,261752056.0,308583964.0,67777611.0,59408312.0,245335105.0,81325694.0
20231,A,골목상권,3110105,금동어린이공원,2365874.0,5.0,1619463514.0,456565921.0,192551208.0,118778842.0,222790009.0,255453797.0,55901207.0,50748318.0,198809409.0,67864803.0
20231,A,골목상권,3110106,금북초등학교,2365668.0,5.0,448847476.0,118785288.0,53011597.0,30900472.0,58416678.0,74923959.0,14946680.0,13147734.0,65762810.0,18952258.0
20231,A,골목상권,3110107,금호사거리,2369658.0,5.0,216936515.0,65297366.0,25101288.0,15511763.0,31912113.0,31830503.0,6756478.0,6968728.0,24605439.0,8952837.0
20231,A,골목상권,3110109,금호삼성래미안아파트,2494346.0,6.0,209484211.0,57726819.0,25212207.0,15894203.0,29350415.0,33847604.0,8115779.0,6389810.0,24316452.0,8630922.0
20231,A,골목상권,3110110,상왕십리역 6번,2722217.0,6.0,1025524033.0,287452225.0,123829487.0,77704687.0,139607769.0,155779852.0,41248196.0,32666343.0,125724576.0,41510898.0
20231,A,골목상권,3110111,대현산장미원,2121704.0,5.0,756269616.0,199898429.0,89129272.0,52548763.0,98958066.0,123949615.0,25240451.0,22361646.0,112553421.0,31629953.0
20231,A,골목상권,3110112,행당역 2번,2622180.0,6.0,1692234915.0,496447707.0,200972148.0,123443697.0,241761058.0,258139735.0,56640480.0,54809509.0,188289025.0,71731556.0
20231,A,골목상권,3110113,응봉산,2938811.0,6.0,789172732.0,217128313.0,92492496.0,55817355.0,109563057.0,126112859.0,27085814.0,23689534.0,105225854.0,32057450.0
20231,A,골목상권,3110114,왕십리파출소,3041500.0,7.0,319484780.0,84292237.0,38692646.0,23901937.0,40941399.0,51658245.0,12770790.0,9698016.0,44274471.0,13255039.0
20231,A,골목상권,3110115,상왕십리역 3번,2609932.0,6.0,909916791.0,233026905.0,113348725.0,73053567.0,118870783.0,158056850.0,38548511.0,28022182.0,107964414.0,39024854.0
20231,A,골목상권,3110116,청계천박물관,2334335.0,5.0,1029149453.0,295382668.0,122599682.0,74257576.0,141563995.0,158474690.0,34911012.0,33005808.0,125730098.0,43223924.0
20231,A,골목상권,3110117,성동구보건소,2205692.0,5.0,524998968.0,155503222.0,62881224.0,40426164.0,72436142.0,78916179.0,17659273.0,17977392.0,56496239.0,22703133.0
20231,A,골목상권,3110118,왕십리역 9번,4163150.0,8.0,515886079.0,152805535.0,62119786.0,40304578.0,70234985.0,75399067.0,16714915.0,18027413.0,57435229.0,22844571.0
20231,A,골목상권,3110119,마장지하차도,2189933.0,5.0,141386425.0,37664354.0,17182728.0,10801446.0,17699353.0,21930944.0,5586566.0,4373641.0,20258922.0,5888471.0
20231,A,골목상권,3110120,서울숲카페거리,3108465.0,7.0,565691515.0,170267340.0,68237415.0,43565628.0,76316653.0,82057737.0,18592917.0,20118793.0,61837536.0,24697496.0
20231,A,골목상권,3110121,한양대역 4번,2656203.0,6.0,451382057.0,95104416.0,69051929.0,26095044.0,54203215.0,37414010.0,16531715.0,21728469.0,102784947.0,28468312.0
20231,A,골목상권,3110123,마장역 3번,2497084.0,6.0,1068633264.0,307834019.0,128928316.0,83873364.0,147760058.0,161622031.0,39960240.0,35630899.0,118609946.0,44414391.0
20231,A,골목상권,3110124,뚝섬역교차로,2380327.0,5.0,426644891.0,116710309.0,51518953.0,32820256.0,55364458.0,67483278.0,15910731.0,13778691.0,55153605.0,17904610.0
20231,A,골목상권,3110125,사근동살곶이상점가,2481227.0,6.0,2207499924.0,571600956.0,301529591.0,146871641.0,291044287.0,238957653.0,74955341.0,94003462.0,370161728.0,118375265.0
20231,A,골목상권,3110126,서울숲역 1번,2683911.0,6.0,397341358.0,115988558.0,47020595.0,28853003.0,54572203.0,58520334.0,13832897.0,12825427.0,49497691.0,16230650.0
20231,A,골목상권,3110127,성수1가1동주민센터,3016480.0,7.0,153848864.0,37603053.0,19302545.0,12254454.0,17036714.0,25327403.0,6542476.0,5047987.0,24124173.0,6610059.0
20231,A,골목상권,3110128,성원중학교,2435523.0,5.0,4070992102.0,1137125144.0,485508292.0,295107100.0,541463780.0,631688625.0,140580098.0,129110190.0,539166616.0,171242257.0
20231,A,골목상권,3110129,성원어린이공원,3039148.0,7.0,536029154.0,150144494.0,64947578.0,40767066.0,71065290.0,81483488.0,20453409.0,17350748.0,67299725.0,22517356.0
20231,A,골목상권,3110130,답십리역 6번,2237845.0,5.0,821791392.0,274529411.0,92180593.0,57405175.0,131306287.0,104607308.0,24214530.0,28127458.0,77458476.0,31962154.0
20231,A,골목상권,3110131,성수동카페거리,2619989.0,6.0,1602323628.0,426202454.0,195835060.0,126678685.0,202511621.0,257510548.0,63550074.0,51631395.0,211135619.0,67268172.0
20231,A,골목상권,3110132,성수2가3동주민센터,2818946.0,6.0,952107247.0,260369231.0,116730006.0,75486044.0,122416053.0,157152081.0,33855492.0,31727232.0,111919995.0,42451113.0
20231,A,골목상권,3110133,서울교통공사,2556713.0,6.0,522124617.0,147814080.0,61463317.0,37201931.0,72004571.0,76836949.0,19310761.0,16349597.0,70588635.0,20554776.0
20231,A,골목상권,3110134,성수119안전센터,2610406.0,6.0,2936426722.0,811181893.0,354122443.0,217390942.0,395977686.0,467417656.0,103934464.0,92251517.0,368000244.0,126149877.0
20231,A,골목상권,3110135,성동세무서,2567089.0,6.0,453428765.0,132172625.0,53658542.0,32211797.0,63992721.0,66697778.0,16716251.0,14601482.0,55160711.0,18216858.0
20231,A,골목상권,3110136,경수초등학교,2669023.0,6.0,1330547106.0,349168657.0,164327854.0,102767659.0,173182243.0,219151255.0,58354725.0,40440613.0,168491656.0,54662444.0
20231,A,골목상권,3110137,성수초등학교,3333473.0,7.0,1510657423.0,368158497.0,191562654.0,132037219.0,169884439.0,249293723.0,72377646.0,48653340.0,214941861.0,63748044.0
20231,A,골목상권,3110138,송정체육공원,2292404.0,5.0,1285313918.0,402737367.0,149081032.0,94022903.0,194399023.0,178164619.0,43474393.0,43329362.0,128922115.0,51183104.0
20231,A,골목상권,3110139,자양4동주민센터,2460503.0,6.0,1598822707.0,491577987.0,189401032.0,120911590.0,228477102.0,225434061.0,52705897.0,55681114.0,167169137.0,67464787.0
20231,A,골목상권,3110140,건대입구역 6번,2369396.0,5.0,3143153809.0,898930762.0,385708146.0,248537696.0,411085515.0,476067429.0,113103560.0,109770637.0,361920931.0,138029133.0
20231,A,골목상권,3110141,건대입구역 1번,2282949.0,5.0,956074750.0,240363349.0,134194752.0,58209031.0,124883313.0,93705491.0,31228521.0,42389186.0,177429501.0,53671606.0
20231,A,골목상권,3110142,화양사거리,2456645.0,6.0,2113204735.0,511885528.0,294693215.0,164431501.0,240861525.0,280282406.0,82697901.0,88037092.0,336155986.0,114159581.0
20231,A,골목상권,3110143,뚝섬유원지역 1번,2680176.0,6.0,57752019.0,16298928.0,6851310.0,4276999.0,8167811.0,9267953.0,1845094.0,1809111.0,6742586.0,2492227.0
20231,A,골목상권,3110144,어린이대공원역 4번,2488181.0,6.0,867862648.0,192584381.0,124756092.0,59152127.0,99845655.0,103070587.0,33781059.0,36483528.0,169026011.0,49163208.0
20231,A,골목상권,3110145,장안초등학교,2340218.0,5.0,299544000.0,85537542.0,37254973.0,25717283.0,37942430.0,45836501.0,10494309.0,11042874.0,31969581.0,13748507.0
20231,A,골목상권,3110146,신자초등학교,2667017.0,6.0,1506488855.0,402797411.0,183228010.0,111185179.0,195330338.0,241733714.0,57812381.0,46355489.0,204788759.0,63257574.0
20231,A,골목상권,3110147,능동우편취급국,2463450.0,6.0,3195168079.0,875450491.0,388675763.0,245463851.0,409602899.0,508058329.0,112027403.0,106215060.0,411060830.0,138613453.0
