기준_년,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,1분기,2분기,3분기,4분기,시간대_00~06,시간대_06~11,시간대_11~14,시간대_14~17,시간대_17~21,시간대_21~24,시간대_매출금액,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,총_상주인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액
2021,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1151464344.0,914913.0,824793.2,546246.0,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2021,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1395657841.0,927735.0,824793.2,546246.0,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2021,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1657300096.0,1096735.0,824793.2,546246.0,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2021,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,568229125.0,838894.0,824793.2,546246.0,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2021,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,177863142.0,74154.0,107322.2,103240.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2021,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,208094864.0,170634.0,107322.2,103240.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2021,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,114397105.0,134789.0,107322.2,103240.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2021,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,117141946.0,126450.0,107322.2,103240.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2021,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,113464538.0,137071.0,107322.2,103240.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2021,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,68008296.0,99992.0,107322.2,103240.0,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2021,D,발달상권,3120212,한티역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,316265425.0,116671.0,138156.8,149638.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0
2021,D,발달상권,3120212,한티역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,404567271.0,237086.0,138156.8,149638.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0
2021,D,발달상권,3120212,한티역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,217514119.0,173892.0,138156.8,149638.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0
2021,D,발달상권,3120212,한티역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,199255111.0,147489.0,138156.8,149638.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0
2021,D,발달상권,3120212,한티역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,175874449.0,170951.0,138156.8,149638.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0
2021,D,발달상권,3120212,한티역,11680.0,강남구,11680630.0,대치4동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,95396507.0,143969.0,138156.8,149638.5,753.0,1483.0,683.0,65.0,4127153.0,8.0,1067199535.0
2021,D,발달상권,3120213,삼성중앙역,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,582075869.0,219509.0,340145.0,249357.0,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0
2021,D,발달상권,3120213,삼성중앙역,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,636363728.0,385496.0,340145.0,249357.0,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0
2021,D,발달상권,3120213,삼성중앙역,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,356151301.0,361471.0,340145.0,249357.0,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0
2021,D,발달상권,3120213,삼성중앙역,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,413511735.0,368009.0,340145.0,249357.0,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0
2021,D,발달상권,3120213,삼성중앙역,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,397367506.0,456656.0,340145.0,249357.0,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0
2021,D,발달상권,3120213,삼성중앙역,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,240498838.0,408299.0,340145.0,249357.0,8521.0,4143.0,2324.0,45.0,3572474.0,7.0,2974273769.0
2021,D,발달상권,3120214,영동대교남단교차로,11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,422493058.0,27589.0,47616.8,35062.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0
2021,D,발달상권,3120214,영동대교남단교차로,11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,435682901.0,59576.0,47616.8,35062.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0
2021,D,발달상권,3120214,영동대교남단교차로,11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,242918874.0,57377.0,47616.8,35062.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0
2021,D,발달상권,3120214,영동대교남단교차로,11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,252786662.0,55652.0,47616.8,35062.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0
2021,D,발달상권,3120214,영동대교남단교차로,11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,216984383.0,64367.0,47616.8,35062.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0
2021,D,발달상권,3120214,영동대교남단교차로,11680.0,강남구,11680565.0,청담동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,150888135.0,43646.0,47616.8,35062.5,3984.0,706.0,303.0,12.0,5402804.0,9.0,736186796.0
2021,D,발달상권,3120215,포스코사거리,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,608435886.0,288916.0,539138.8,312145.5,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0
2021,D,발달상권,3120215,포스코사거리,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,836718856.0,576655.0,539138.8,312145.5,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0
2021,D,발달상권,3120215,포스코사거리,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,630669665.0,608120.0,539138.8,312145.5,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0
2021,D,발달상권,3120215,포스코사거리,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,738052874.0,617921.0,539138.8,312145.5,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0
2021,D,발달상권,3120215,포스코사거리,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,812819269.0,716840.0,539138.8,312145.5,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0
2021,D,발달상권,3120215,포스코사거리,11680.0,강남구,11680590.0,삼성2동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,214672652.0,511535.0,539138.8,312145.5,61667.0,3639.0,2275.0,95.0,4469794.0,8.0,3599412304.0
2021,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,97751531.0,14420.0,28735.0,20184.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0
2021,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,141851198.0,37890.0,28735.0,20184.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0
2021,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,87375160.0,38740.0,28735.0,20184.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0
2021,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,117067121.0,37451.0,28735.0,20184.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0
2021,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680.0,강남구,11680565.0,청담동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,137361578.0,38639.0,28735.0,20184.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0
2021,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680.0,강남구,11680565.0,청담동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,29935352.0,16900.0,28735.0,20184.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0
2021,D,발달상권,3120217,대치사거리,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,219389362.0,171604.0,239939.2,204419.5,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0
2021,D,발달상권,3120217,대치사거리,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,243245782.0,322322.0,239939.2,204419.5,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0
2021,D,발달상권,3120217,대치사거리,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,152055977.0,259489.0,239939.2,204419.5,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0
2021,D,발달상권,3120217,대치사거리,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,147928020.0,248914.0,239939.2,204419.5,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0
2021,D,발달상권,3120217,대치사거리,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,169361717.0,319980.0,239939.2,204419.5,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0
2021,D,발달상권,3120217,대치사거리,11680.0,강남구,11680630.0,대치4동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,101239905.0,286230.0,239939.2,204419.5,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0
2021,D,발달상권,3120218,코엑스,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,44796076.0,2435.0,6733.2,5005.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,
2021,D,발달상권,3120218,코엑스,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,177676560.0,9337.0,6733.2,5005.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,
2021,D,발달상권,3120218,코엑스,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,166509470.0,10505.0,6733.2,5005.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,
2021,D,발달상권,3120218,코엑스,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,190997299.0,10195.0,6733.2,5005.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,
2021,D,발달상권,3120218,코엑스,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,212489513.0,8303.0,6733.2,5005.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,
2021,D,발달상권,3120218,코엑스,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.0,6733.2,5005.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,
2021,D,발달상권,3120219,은마아파트,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,948909564.0,134158.0,154751.2,176279.5,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
2021,D,발달상권,3120219,은마아파트,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1239625346.0,270761.0,154751.2,176279.5,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
2021,D,발달상권,3120219,은마아파트,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,665823243.0,181910.0,154751.2,176279.5,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
2021,D,발달상권,3120219,은마아파트,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,578958658.0,151467.0,154751.2,176279.5,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
2021,D,발달상권,3120219,은마아파트,11680.0,강남구,11680630.0,대치4동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,589654739.0,192794.0,154751.2,176279.5,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
2021,D,발달상권,3120219,은마아파트,11680.0,강남구,11680630.0,대치4동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,287961235.0,195222.0,154751.2,176279.5,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0
2021,D,발달상권,3120220,대치역,11680.0,강남구,11680600.0,대치1동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,83657404.0,65720.0,83744.2,82666.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
2021,D,발달상권,3120220,대치역,11680.0,강남구,11680600.0,대치1동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,113801234.0,132829.0,83744.2,82666.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
2021,D,발달상권,3120220,대치역,11680.0,강남구,11680600.0,대치1동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,68423942.0,99259.0,83744.2,82666.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
2021,D,발달상권,3120220,대치역,11680.0,강남구,11680600.0,대치1동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,70966332.0,85029.0,83744.2,82666.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
2021,D,발달상권,3120220,대치역,11680.0,강남구,11680600.0,대치1동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,78251597.0,104442.0,83744.2,82666.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
2021,D,발달상권,3120220,대치역,11680.0,강남구,11680600.0,대치1동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,13992165.0,96776.0,83744.2,82666.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0
2021,D,발달상권,3120221,봉은사역,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,142247427.0,38987.0,72055.8,45271.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
2021,D,발달상권,3120221,봉은사역,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,184248589.0,80585.0,72055.8,45271.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
2021,D,발달상권,3120221,봉은사역,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,123307681.0,84435.0,72055.8,45271.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
2021,D,발달상권,3120221,봉은사역,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,147345425.0,84284.0,72055.8,45271.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
2021,D,발달상권,3120221,봉은사역,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,207884747.0,102870.0,72055.8,45271.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
2021,D,발달상권,3120221,봉은사역,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,54396846.0,59661.0,72055.8,45271.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0
2021,D,발달상권,3120222,삼성역,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,446645614.0,56968.0,155105.0,74637.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
2021,D,발달상권,3120222,삼성역,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,657030116.0,181079.0,155105.0,74637.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
2021,D,발달상권,3120222,삼성역,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,553717741.0,203522.0,155105.0,74637.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
2021,D,발달상권,3120222,삼성역,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,647643741.0,203266.0,155105.0,74637.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
2021,D,발달상권,3120222,삼성역,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,833574241.0,214472.0,155105.0,74637.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
2021,D,발달상권,3120222,삼성역,11680.0,강남구,11680610.0,대치2동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,103829544.0,65492.0,155105.0,74637.5,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0
2021,D,발달상권,3120223,휘문고교사거리,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,13693979.0,19595.0,50835.2,25869.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2021,D,발달상권,3120223,휘문고교사거리,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,36691800.0,59084.0,50835.2,25869.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2021,D,발달상권,3120223,휘문고교사거리,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,41368241.0,67546.0,50835.2,25869.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2021,D,발달상권,3120223,휘문고교사거리,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,56318692.0,67482.0,50835.2,25869.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2021,D,발달상권,3120223,휘문고교사거리,11680.0,강남구,11680610.0,대치2동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,48468343.0,70234.0,50835.2,25869.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2021,D,발달상권,3120223,휘문고교사거리,11680.0,강남구,11680610.0,대치2동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2193339.0,21974.0,50835.2,25869.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0
2021,D,발달상권,3120224,수서역,11680.0,강남구,11680750.0,수서동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,495074519.0,22719.0,38464.4,25569.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
2021,D,발달상권,3120224,수서역,11680.0,강남구,11680750.0,수서동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,848770583.0,43423.0,38464.4,25569.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
2021,D,발달상권,3120224,수서역,11680.0,강남구,11680750.0,수서동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,533202613.0,42429.0,38464.4,25569.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
2021,D,발달상권,3120224,수서역,11680.0,강남구,11680750.0,수서동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,579536465.0,42877.0,38464.4,25569.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
2021,D,발달상권,3120224,수서역,11680.0,강남구,11680750.0,수서동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,943198785.0,52975.0,38464.4,25569.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
2021,D,발달상권,3120224,수서역,11680.0,강남구,11680750.0,수서동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,233801310.0,39037.0,38464.4,25569.5,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0
2021,R,전통시장,3130310,강남개포시장,11680.0,강남구,11680670.0,개포2동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,166357344.0,12455.0,22827.0,21723.5,298.0,112.0,83.0,30.0,3250126.0,,
2021,R,전통시장,3130310,강남개포시장,11680.0,강남구,11680670.0,개포2동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,199176297.0,40024.0,22827.0,21723.5,298.0,112.0,83.0,30.0,3250126.0,,
2021,R,전통시장,3130310,강남개포시장,11680.0,강남구,11680670.0,개포2동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,95981981.0,35796.0,22827.0,21723.5,298.0,112.0,83.0,30.0,3250126.0,,
2021,R,전통시장,3130310,강남개포시장,11680.0,강남구,11680670.0,개포2동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,88275578.0,31539.0,22827.0,21723.5,298.0,112.0,83.0,30.0,3250126.0,,
2021,R,전통시장,3130310,강남개포시장,11680.0,강남구,11680670.0,개포2동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,91286493.0,27866.0,22827.0,21723.5,298.0,112.0,83.0,30.0,3250126.0,,
2021,R,전통시장,3130310,강남개포시장,11680.0,강남구,11680670.0,개포2동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,46552354.0,9903.0,22827.0,21723.5,298.0,112.0,83.0,30.0,3250126.0,,
2021,U,관광특구,3001496,강남 마이스 관광특구,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,212674590.0,5426.0,15135.4,10393.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,
2021,U,관광특구,3001496,강남 마이스 관광특구,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,392505330.0,20453.0,15135.4,10393.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,
2021,U,관광특구,3001496,강남 마이스 관광특구,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,381266164.0,22935.0,15135.4,10393.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,
2021,U,관광특구,3001496,강남 마이스 관광특구,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,374573429.0,22363.0,15135.4,10393.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,
2021,U,관광특구,3001496,강남 마이스 관광특구,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,432445898.0,19004.0,15135.4,10393.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,
2021,U,관광특구,3001496,강남 마이스 관광특구,11680.0,강남구,11680580.0,삼성1동,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,32887261.0,6284.0,15135.4,10393.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,
2021,A,골목상권,3110952,논현목련공원,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,57005479.0,28299.0,32444.2,31970.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
2021,A,골목상권,3110952,논현목련공원,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,74673569.0,32423.0,32444.2,31970.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
2021,A,골목상권,3110952,논현목련공원,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,34117045.0,24825.0,32444.2,31970.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
2021,A,골목상권,3110952,논현목련공원,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,34857676.0,25537.0,32444.2,31970.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
2021,A,골목상권,3110952,논현목련공원,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,29165434.0,49316.0,32444.2,31970.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
2021,A,골목상권,3110952,논현목련공원,11680.0,강남구,11680521.0,논현1동,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,43670172.0,65762.0,32444.2,31970.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0
2021,A,골목상권,3110955,논현초등학교,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,591599910.0,327903.0,404521.0,381270.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
2021,A,골목상권,3110955,논현초등학교,11680.0,강남구,11680521.0,논현1동,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,608139939.0,417626.0,404521.0,381270.0,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0
